0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
7131.036813870817,5319.3660825133165,5953.227411676333,4492.102526952385,4840.20520140272,3236.644355525704,4110.946143401634,2158.993442261911,978.523068463056,3785.6419154312503,0.0,3950.4928361438115,1024.4019842138691,3864.3113524374508,2074.904591025937,5946.858293449459,4515.153389897166,3207.754588985899,7990.3914653035645,10204.574902711247,4377.1920799689315,5232.710487075835,6613.508819013967,8339.737974411395,15487.936602384856,15918.858730546272,14252.750985274839,13022.521663272228,16452.176753502892,16982.05856481652,11365.702397947856,14955.71471882907,12474.21933903143,9797.10000963955,17818.89964421805,10415.51480526206,13709.7051840664,18570.752967838827,15326.254285804758,19256.859400788562,16910.92721592991,11795.587046928342,13831.896047586173,19946.735120293302,16236.056986633792,20542.851643422386,13302.061362098446,18296.391602874137,21272.660865365968,11863.807741864211,15635.098772533058,12314.603084551227,21955.228663931288,18742.34823237685,22592.99778658218,13493.824198465769,14462.717835562064,16673.578521941134,19062.60600082986,21897.22727719392,15068.846792723574,18382.26135466382,21077.122560385847,15264.873232485676,18142.41833318945,15744.568164346969,20241.1049840905,15320.54043832674,18875.899791025546,17264.393578841144,14722.998177900245,16480.16828573845,19956.23692470007
6296.5301861099915,5867.023442220728,5161.1728520188635,5998.708405646029,3948.4991261314312,5151.73058127844,2680.563664059766,4663.105326902958,4103.529957730825,1111.8076026874387,3950.4928361438115,0.0,4291.306388716532,1313.2143232061828,4211.76257598867,2635.7261858715533,2949.438573827262,4448.733611522479,4572.642573167386,6677.358385129802,4907.870014614601,4249.538855227297,4337.47886621153,5260.567963207501,12842.055781876825,13085.093513148708,11710.973700080467,10613.32659555463,13407.710833715339,13764.775236709573,9202.5110570049,12016.131622499857,9804.153047042266,7955.433078889259,14412.784578585275,8154.105401997354,10613.269387736167,15044.107016866203,11996.158167807542,15628.80318333355,13357.744362915133,8595.37207621463,10376.241438929723,16222.42649527677,12557.927048549174,16752.387365904975,9708.128686318296,14525.232234580128,17429.50591546393,8225.988799879193,11837.965898875633,8566.665524526317,18073.005229515642,14875.470871850892,18684.873325755765,9639.110826086653,10560.167895219998,12760.966987154594,15137.834817959822,17964.815175746506,11131.257470555804,14436.995879544504,17128.063817950682,11314.38843950465,14192.389057432023,11799.20031768844,16293.514324127627,11397.458335890236,14938.961481747918,13348.547911125237,11965.599405117626,12549.292367697151,23591.494439113325
8121.267240923908,6343.737894716452,6931.307153573445,5495.484628962783,5783.248575509883,4239.22941894187,4952.337895493749,3150.9921040585637,1986.7105460399316,4373.6739830601,1024.4019842138691,4291.306388716532,0.0,3879.6349293196135,1168.0332908315347,5894.136547859082,4142.500160865028,2336.069961654445,7887.681391545446,10100.908154705268,3533.4734068101775,4635.499314548899,6222.973897336904,8104.873043918681,16335.865568465584,16732.916863594342,15113.993072551199,13899.345408075924,17221.704020216956,17708.43628390267,12268.048378478326,15744.677378735694,13305.869839176765,10726.85845060567,18488.752374451135,11298.473333340893,14457.986137805878,19197.03684029541,16015.471973618787,19839.472296784046,17523.883179004108,12508.858977320573,14475.461200018743,20478.880058043258,16790.318721590284,21032.22078570243,13890.507557580322,18798.11893148621,21719.868773394785,12428.937318705934,16117.29088071727,12824.62659078504,22362.777917310585,19166.75746908119,22966.660175431665,13929.368297707359,14847.279066454965,17042.850271365936,19410.01668265685,22227.11201932956,15391.763659354488,18676.484630695213,21347.201937083584,15521.521413602926,18378.925609422615,15954.892560239681,20454.090300441625,15474.16263680696,19051.352007434863,17399.27374977288,15548.114489752748,16646.186529654628,19346.371950250374
7553.758366031544,6907.907177105675,6390.866168038848,6839.173074400754,5146.847012831935,5839.604163998565,3877.703690706651,5143.325053766725,4317.776098670242,2343.104725120243,3864.3113524374508,1313.2143232061828,3879.6349293196135,0.0,3460.7949745457604,2084.7465741273686,1641.1018618714656,3410.4655336917976,4134.206754009306,6343.778109633045,3687.223240153864,2938.24499980028,3253.9395620864034,4582.556096391703,14064.799771083372,14270.19600089117,12955.366349704313,11880.209109314117,14538.722869397787,14839.210686064695,10498.09097091936,13182.489961498948,11039.156206522237,9267.648819113801,15407.537132117957,9447.20788722407,11747.151062834078,15974.298575802753,13038.65512317991,16493.40891129146,14282.015612627336,9716.233556140352,11375.692040016062,17010.639879842056,13403.739780867614,17475.078253335345,10637.257357682363,15278.019923084894,18086.71156759061,9144.40190325244,12580.230282993465,9391.85340177,18668.650996559314,15508.770887092809,19227.890483107058,10327.75762375502,11155.654285602335,13317.819792460949,15650.465327205966,18443.05877733363,11620.19293319666,14867.443162308193,17515.58195807125,11690.838643903859,14530.452846962471,12096.36884019661,16592.35205173641,11597.855689874812,15178.096720193844,13520.114730803212,13172.111644786693,12771.84109594439,22874.26603432287
8893.140829984693,7297.722020229182,7679.743551060396,6555.510323292761,6467.628463014805,5303.189782237697,5480.238641677854,4232.767311328642,3050.2785442574946,4584.8297678450335,2074.904591025937,4211.76257598867,1168.0332908315347,3460.7949745457604,0.0,5297.0762751893635,3291.3666665018304,1168.0366708278202,7195.54413672651,9381.136933552563,2365.8475847161817,3575.028847146996,5296.570924685031,7286.134339334603,16754.69640174971,17090.377225111577,15561.710003114229,14381.352421535923,17502.991477116444,17919.65893719617,12807.705129903068,16063.352805404971,13708.296151873925,11332.085556951772,18612.25877623327,11805.761637646723,14716.793602266473,19255.573594632213,16176.888617728273,19835.38410990455,17569.491985151548,12725.348963022516,14578.06135146812,20405.260586775516,16758.85317928586,20901.56544983717,13919.866533261624,18690.149634040656,21534.237327813342,12436.91985000306,15995.052270487942,12757.356858964484,22126.854917212087,18960.410328316237,22688.675300691015,13760.622667126347,14611.108723161615,16777.90121128029,19110.678320943083,21899.587127399143,15080.106594392804,18318.27761754737,20953.93549533528,15133.913804650423,17957.296429396763,15514.22757184514,20000.482958704804,14975.011590598775,18561.65823863103,16872.561939007777,15929.082251343509,16155.020669135456,19431.33695443488
8629.275674897506,8475.024956878673,7584.55503278705,8630.933408765042,6451.276583634813,7741.822125183536,5220.254726955945,7144.800701794005,6385.49714569156,3693.4567649264754,5946.858293449459,2635.7261858715533,5894.136547859082,2084.7465741273686,5297.0762751893635,0.0,2274.2219111557465,4909.7688170258225,2051.7785471176153,4259.04455268137,4707.518430926313,3199.470147676283,2142.2715869624826,2626.070392889877,13812.68305088271,13872.137275670424,12815.264540979857,11874.258428452338,13964.13151610969,14106.245486099238,10717.861612070894,12737.115767890873,10891.983716511339,9748.751362685152,14480.676182485158,9670.563600024232,11227.188080530552,14908.937837525511,12253.011919257071,15302.307131604028,13224.654083047742,9209.796950207907,10522.897091841292,15688.984127897833,12215.060226026331,16052.430159909853,9654.661777806177,13917.52504943252,16571.384360024684,8184.187183054049,11236.50943686447,8251.348014474093,17074.01657685591,13981.097925891523,17570.78710515067,8945.946502250845,9631.291560398466,11717.38536585077,13980.45545264561,16721.91663551979,9962.863729790886,13119.234693671831,15713.769026331463,9918.645317138684,12701.557484966213,10251.08285942228,14722.117173730554,9683.72996643467,13270.495911395785,11575.676457540734,12868.465965010866,10865.139673126088,24487.05755462543
9179.478524573145,8398.017833501193,8004.600047025253,8176.81323773412,6749.140069346145,7076.76905107981,5487.863059138548,6232.6915649936145,5222.165869475495,3976.825570332096,4515.153389897166,2949.438573827262,4142.500160865028,1641.1018618714656,3291.3666665018304,2274.2219111557465,0.0,2689.703049656151,3956.0590184749744,6108.40948166982,2449.3399798847217,1301.8921870584873,2100.3145696761253,3995.9002337385114,15544.653463021657,15699.864379753151,14466.769670481957,13424.885397905433,15898.352167692838,16126.834462612427,12087.980624626347,14591.286830515448,12542.38916296042,10892.708188405984,16594.14201829659,11034.368158653446,13121.351327181232,17078.80442376145,14295.401269964646,17514.76766179996,15388.552699881113,11086.700393164609,12592.045481730212,17935.50012497749,14422.06658063034,18316.918822737636,11778.517015795494,16170.38907853897,18844.58358703238,10291.387477073646,13482.792816633526,10430.615326217605,19347.39585863876,16254.410731907732,19838.54506580506,11196.080810452875,11902.77565987541,13991.346276417169,16248.067839566682,18978.326430089353,12234.341480639814,15371.893538404333,17945.201251439237,12169.34047356841,14925.506501996233,12472.747611875673,16919.79735506867,11864.55264869065,15444.925872750271,13722.640782237355,14632.486834284337,13047.196345601165,22227.57413364889
9744.21056523176,8306.574092156125,8523.063008298635,7647.075010902466,7276.204932124676,6403.533482270294,6186.198803837822,5350.938105288121,4170.134309877715,5063.690961973189,3207.754588985899,4448.733611522479,2336.069961654445,3410.4655336917976,1168.0366708278202,4909.7688170258225,2689.703049656151,0.0,6638.134939931212,8758.525082974256,1199.0126984794526,2608.143986979033,4484.477745646793,6573.824673120404,17242.6215282555,17518.569557256684,16081.966175927491,14939.329521963922,17856.403068903866,18203.528099222953,13427.522800159619,16458.93456109824,14195.681004945392,12020.631272306538,18807.636395460864,12402.63127142023,15061.986374998301,19384.447450653675,16420.014783916075,19899.976397139442,17692.26940097833,13043.243689385557,14772.593760398675,20398.372079671775,16808.696664629315,20835.675046566328,14046.633577633675,18654.8354560948,21410.811321614627,12554.05111119419,15957.602580427669,12796.796076110011,21950.634703380092,18824.412132912075,22468.050074584073,13689.810078298335,14465.684540621865,16591.140219762794,18878.984524172833,21630.258673864413,14854.008377595686,18028.76175035798,20619.421524606063,14828.411304892823,17603.204548921236,15150.994280441584,19606.05927068345,14552.695072861448,18134.084450481114,16412.21100549499,16384.634451357404,15735.392143703006,19585.709980071013
10095.595080065961,10264.315698397022,9161.894417333528,10548.259073716912,8134.792613726438,9722.999948612643,6975.189319437637,9172.907854931467,8436.150398416481,5542.242173346527,7990.3914653035645,4572.642573167386,7887.681391545446,4134.206754009306,7195.54413672651,2051.7785471176153,3956.0590184749744,6638.134939931212,0.0,2217.2961262307094,6170.537667934531,4416.1465828248365,2568.692439729193,1094.2006736358576,14005.529484053683,13917.460709503006,13140.845751315605,12352.556008740901,13825.480477357363,13796.405548910374,11437.28281349367,12760.920425649898,11266.472173303635,10724.964494659896,13951.032531283121,10429.98958834968,11217.791501010153,14215.53823749707,11929.260594211557,14457.655469211495,12571.957782448688,9294.68543469218,10178.486494662697,14684.956771393869,11430.727922267688,14922.402759298071,9195.369190685597,12891.856828768674,15322.48380152466,7824.043338074355,10285.95685647464,7669.180007318582,15722.146634345994,12745.895520313263,16136.620931467214,8020.267782518679,8488.853097543544,10422.311404187452,12560.55973410332,15211.389537412395,8625.535617618127,11603.214578689523,14103.060748472015,8414.649962168542,11076.529955745911,8630.730388758564,13023.195689345026,7962.58850690441,11526.682914204164,9787.461719528961,13032.122492476597,9142.184533117146,26057.336047114793
11695.633866456388,12161.768649868594,10881.94177296526,12569.608871061613,9969.019393642448,11816.609722507284,8893.728630642132,11324.712304140961,10629.270761737416,7565.296432562466,10204.574902711247,6677.358385129802,10100.908154705268,6343.778109633045,9381.136933552563,4259.04455268137,6108.40948166982,8758.525082974256,2217.2961262307094,0.0,8173.577966833809,6374.614417565223,4407.938019662535,2268.4174125607306,14245.811851983563,14002.247531793499,13542.620725956796,12934.177898538941,13713.322832032072,13496.85562597796,12289.457429380416,12853.224413393822,11775.388076716878,11849.43921400974,13402.384598835197,11354.056207461474,11325.044120534003,13475.608632625304,11667.570847630279,13539.967327687398,11918.803543626496,9587.614933905052,9961.551602710688,13579.69491645501,10659.650752316102,13667.696053797803,8897.768560441884,11796.793712049903,13924.836077127455,7728.264740432132,9357.57104874332,7329.7644558732945,14201.33884013523,11405.51316681194,14517.74049054584,7237.131234818799,7401.810762067835,9064.606443722561,11002.454577937862,13514.085638332124,7277.455859226793,9944.827571554879,12301.1227137049,6852.238853311957,9293.069458943688,6904.161619251873,11129.24693665598,6117.072824775103,9594.11335059679,7820.4469344647905,13266.13566482898,7267.899003291318,27986.293256083107
10633.024759237816,9346.797134317698,9413.922926362015,8764.141444768065,8149.120959939019,7532.479367725771,6988.229043502512,6498.914192218332,5324.848827753279,5704.583606666076,4377.1920799689315,4907.870014614601,3533.4734068101775,3687.223240153864,2365.8475847161817,4707.518430926313,2449.3399798847217,1199.0126984794526,6170.537667934531,8173.577966833809,0.0,1803.6139748714095,3778.2972794606876,5924.584291010633,17742.013954430833,17957.148277711254,16618.294697016852,15518.155814067915,18218.552497704906,18494.156017656558,14074.638171436825,16869.37619966784,14708.837724556573,12742.224692655687,19006.206361351487,13033.62826097819,15429.137042929282,19513.11722553069,16677.456007062472,19961.08431292723,17821.620184741936,13396.326266374424,14990.177785435179,20384.45346077998,16867.773819617694,20759.625820187688,14200.479950213878,18618.208105727983,21273.64051219343,12709.889295340643,15931.637088495954,12871.566754000989,21757.340367655186,18683.275590317528,22227.389555252583,13644.197268285825,14337.290028285595,16407.398490679927,18638.452010401183,21341.492538795577,14639.064150341834,17731.424784017912,20265.93793303136,14530.411028129116,17240.12915250916,14790.295459209725,19193.31649237323,14132.959705885563,17691.807233718722,15942.521625286443,16855.290865246207,15311.997910309941,19888.641177346144
10449.015105602917,9558.854468158435,9263.527124914193,9231.621920146888,8000.754119181004,8077.195540417571,6749.382908950081,7153.99464871472,6059.9403442737075,5261.562218936727,5232.710487075835,4249.538855227297,4635.499314548899,2938.24499980028,3575.028847146996,3199.470147676283,1301.8921870584873,2608.143986979033,4416.1465828248365,6374.614417565223,1803.6139748714095,0.0,1974.7025587720473,4121.53367007022,16789.473564305466,16919.085685478818,15727.498217709584,14700.970696913704,17079.791715848387,17267.47575788715,13381.605600316563,15801.06396945088,13801.060015987323,12194.47628625452,17674.599009949427,12327.45088207493,14315.606261515162,18108.11116706181,15422.612561661666,18490.829475013175,16424.112823070627,12284.007891409696,13701.779989345347,18848.268345511682,15407.22487205175,19173.810339970194,12849.130398827789,17068.48776391443,19643.26507097332,11373.55370550812,14400.37929294756,11450.589224758987,20090.149199571828,17055.451038731746,20532.1890019859,12108.083928920645,12732.403232707013,14756.884723804193,16948.449085839446,19622.250816190728,12973.91020166885,16012.642942543958,18518.504583745147,12817.649632132201,15491.97956639856,13046.870605321094,17424.68346223983,12367.238874440187,15914.989612402274,14159.342812514056,15868.54099327307,13543.440818435729,21650.389022652955
10589.238299713463,10148.20592010655,9484.971659627128,10083.454243436512,8285.398412834644,9045.702194689473,7018.007098944016,8262.773165382629,7294.986701733222,5449.192576081988,6613.508819013967,4337.47886621153,6222.973897336904,3253.9395620864034,5296.570924685031,2142.2715869624826,2100.3145696761253,4484.477745646793,2568.692439729193,4407.938019662535,3778.2972794606876,1974.7025587720473,0.0,2147.884453335092,15904.896896340952,15928.584278247847,14930.326608996522,14007.267198854552,15963.294537834703,16039.571079116507,12859.878456144494,14784.811076092978,13010.950792180789,11870.666676656081,16311.464818789576,11812.084570715799,13260.46542280267,16649.2147000567,14174.864088633276,16946.838917200734,14984.7319010466,11261.866168040291,12428.772768709228,17218.438179870784,13892.271060289964,17479.226314857082,11502.844997674896,15427.729871210931,17890.2700361675,10068.733644518174,12797.618852071606,10027.438974247536,18289.05308467249,15312.144875412923,18694.578346438284,10516.023911277905,11038.825402181144,12990.50091237992,15123.11473186498,17754.773851292997,11194.162721614759,14150.538460195487,16615.48372521608,10970.974444554602,13590.941106149245,11156.047001088526,15494.65487894709,10445.669013686867,13974.94204163848,12211.613323269004,14952.385625525056,11616.463426400587,23588.854756405308
