0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
151.9,148.05,144.4,144.15,145.79,151.49,231.44,291.51,300.02,297.16,275.67,264.4,252.59,248.38,248.89,271.23,282.98,308.81,308.32,279.2,174.7,158.21,155.06,149.7,147.62,145.09,143.67,143.41,144.31,146.02,213.87,266.63,292.9,285.71,268.88,252.44,193.76,143.19,133.35,132.59,132.67,139.38,124.59,105.78,21.01,20.14,18.12,13.62,13.09,11.4,10.57,10.47,10.86,13.23,15.33,21.01,25.63,25.62,25.61,24.22,21.41,18.22,17.68,18.82,19.66,36.3,23.66,19.82,18.06,17.82,14.92,11.49,14.93,12.56,11.4,11.42,13.18,16.14,19.24,44.86,71.64,68.73,75.21,76.85,68.38,52.07,52.09,70.0,133.69,141.68,143.55,145.49,137.02,145.63,145.17,144.7
147.62,145.09,143.67,143.41,144.31,146.02,213.87,266.63,292.9,285.71,268.88,252.44,193.76,143.19,133.35,132.59,132.67,139.38,124.59,105.78,21.01,20.14,18.12,13.62,13.09,11.4,10.57,10.47,10.86,13.23,15.33,21.01,25.63,25.62,25.61,24.22,21.41,18.22,17.68,18.82,19.66,36.3,23.66,19.82,18.06,17.82,14.92,11.49,14.93,12.56,11.4,11.42,13.18,16.14,19.24,44.86,71.64,68.73,75.21,76.85,68.38,52.07,52.09,70.0,133.69,141.68,143.55,145.49,137.02,145.63,145.17,144.7,160.19,144.75,144.4,144.44,144.76,146.42,146.8,147.22,191.39,230.0,209.6,202.3,162.62,157.61,154.99,179.91,220.89,253.76,209.84,153.67,144.95,148.55,144.15,141.99
13.09,11.4,10.57,10.47,10.86,13.23,15.33,21.01,25.63,25.62,25.61,24.22,21.41,18.22,17.68,18.82,19.66,36.3,23.66,19.82,18.06,17.82,14.92,11.49,14.93,12.56,11.4,11.42,13.18,16.14,19.24,44.86,71.64,68.73,75.21,76.85,68.38,52.07,52.09,70.0,133.69,141.68,143.55,145.49,137.02,145.63,145.17,144.7,160.19,144.75,144.4,144.44,144.76,146.42,146.8,147.22,191.39,230.0,209.6,202.3,162.62,157.61,154.99,179.91,220.89,253.76,209.84,153.67,144.95,148.55,144.15,141.99,133.01,132.17,130.0,129.77,101.24,17.99,17.97,18.58,16.85,17.46,17.53,16.47,16.29,17.39,17.27,17.51,23.97,30.84,23.96,19.39,17.96,18.34,17.2,13.2
14.93,12.56,11.4,11.42,13.18,16.14,19.24,44.86,71.64,68.73,75.21,76.85,68.38,52.07,52.09,70.0,133.69,141.68,143.55,145.49,137.02,145.63,145.17,144.7,160.19,144.75,144.4,144.44,144.76,146.42,146.8,147.22,191.39,230.0,209.6,202.3,162.62,157.61,154.99,179.91,220.89,253.76,209.84,153.67,144.95,148.55,144.15,141.99,133.01,132.17,130.0,129.77,101.24,17.99,17.97,18.58,16.85,17.46,17.53,16.47,16.29,17.39,17.27,17.51,23.97,30.84,23.96,19.39,17.96,18.34,17.2,13.2,14.95,13.59,12.03,10.09,12.83,17.12,17.78,67.58,70.48,72.15,76.83,76.47,71.54,88.87,101.17,131.59,144.87,150.62,149.96,144.76,143.57,138.39,136.03,80.07
160.19,144.75,144.4,144.44,144.76,146.42,146.8,147.22,191.39,230.0,209.6,202.3,162.62,157.61,154.99,179.91,220.89,253.76,209.84,153.67,144.95,148.55,144.15,141.99,133.01,132.17,130.0,129.77,101.24,17.99,17.97,18.58,16.85,17.46,17.53,16.47,16.29,17.39,17.27,17.51,23.97,30.84,23.96,19.39,17.96,18.34,17.2,13.2,14.95,13.59,12.03,10.09,12.83,17.12,17.78,67.58,70.48,72.15,76.83,76.47,71.54,88.87,101.17,131.59,144.87,150.62,149.96,144.76,143.57,138.39,136.03,80.07,79.82,91.55,91.37,143.19,139.67,145.35,200.09,267.14,287.33,248.06,200.09,200.04,166.18,154.6,149.54,148.94,150.26,151.09,147.91,143.77,127.43,104.96,96.13,23.04
133.01,132.17,130.0,129.77,101.24,17.99,17.97,18.58,16.85,17.46,17.53,16.47,16.29,17.39,17.27,17.51,23.97,30.84,23.96,19.39,17.96,18.34,17.2,13.2,14.95,13.59,12.03,10.09,12.83,17.12,17.78,67.58,70.48,72.15,76.83,76.47,71.54,88.87,101.17,131.59,144.87,150.62,149.96,144.76,143.57,138.39,136.03,80.07,79.82,91.55,91.37,143.19,139.67,145.35,200.09,267.14,287.33,248.06,200.09,200.04,166.18,154.6,149.54,148.94,150.26,151.09,147.91,143.77,127.43,104.96,96.13,23.04,15.27,15.1,14.85,14.7,14.72,14.92,25.54,85.0,89.56,69.28,70.04,66.54,43.13,25.45,18.25,23.43,36.66,67.24,36.36,15.43,14.36,13.64,13.01,10.86
14.95,13.59,12.03,10.09,12.83,17.12,17.78,67.58,70.48,72.15,76.83,76.47,71.54,88.87,101.17,131.59,144.87,150.62,149.96,144.76,143.57,138.39,136.03,80.07,79.82,91.55,91.37,143.19,139.67,145.35,200.09,267.14,287.33,248.06,200.09,200.04,166.18,154.6,149.54,148.94,150.26,151.09,147.91,143.77,127.43,104.96,96.13,23.04,15.27,15.1,14.85,14.7,14.72,14.92,25.54,85.0,89.56,69.28,70.04,66.54,43.13,25.45,18.25,23.43,36.66,67.24,36.36,15.43,14.36,13.64,13.01,10.86,10.13,9.28,8.89,8.92,9.63,10.48,12.85,67.29,91.78,85.97,87.12,69.13,67.31,76.55,73.73,93.65,113.3,134.82,132.26,113.28,99.37,92.41,74.9,45.62
79.82,91.55,91.37,143.19,139.67,145.35,200.09,267.14,287.33,248.06,200.09,200.04,166.18,154.6,149.54,148.94,150.26,151.09,147.91,143.77,127.43,104.96,96.13,23.04,15.27,15.1,14.85,14.7,14.72,14.92,25.54,85.0,89.56,69.28,70.04,66.54,43.13,25.45,18.25,23.43,36.66,67.24,36.36,15.43,14.36,13.64,13.01,10.86,10.13,9.28,8.89,8.92,9.63,10.48,12.85,67.29,91.78,85.97,87.12,69.13,67.31,76.55,73.73,93.65,113.3,134.82,132.26,113.28,99.37,92.41,74.9,45.62,15.14,15.04,15.05,15.16,15.47,49.96,117.75,142.9,144.49,144.28,144.15,142.68,141.36,144.47,142.72,143.76,145.69,157.12,154.52,142.31,139.73,132.25,133.59,120.01
15.27,15.1,14.85,14.7,14.72,14.92,25.54,85.0,89.56,69.28,70.04,66.54,43.13,25.45,18.25,23.43,36.66,67.24,36.36,15.43,14.36,13.64,13.01,10.86,10.13,9.28,8.89,8.92,9.63,10.48,12.85,67.29,91.78,85.97,87.12,69.13,67.31,76.55,73.73,93.65,113.3,134.82,132.26,113.28,99.37,92.41,74.9,45.62,15.14,15.04,15.05,15.16,15.47,49.96,117.75,142.9,144.49,144.28,144.15,142.68,141.36,144.47,142.72,143.76,145.69,157.12,154.52,142.31,139.73,132.25,133.59,120.01,123.58,120.3,119.99,121.8,123.57,123.68,120.0,148.35,186.0,207.46,211.25,209.69,200.83,184.01,181.42,191.78,197.25,222.31,225.28,179.88,145.78,145.73,142.62,138.67
10.13,9.28,8.89,8.92,9.63,10.48,12.85,67.29,91.78,85.97,87.12,69.13,67.31,76.55,73.73,93.65,113.3,134.82,132.26,113.28,99.37,92.41,74.9,45.62,15.14,15.04,15.05,15.16,15.47,49.96,117.75,142.9,144.49,144.28,144.15,142.68,141.36,144.47,142.72,143.76,145.69,157.12,154.52,142.31,139.73,132.25,133.59,120.01,123.58,120.3,119.99,121.8,123.57,123.68,120.0,148.35,186.0,207.46,211.25,209.69,200.83,184.01,181.42,191.78,197.25,222.31,225.28,179.88,145.78,145.73,142.62,138.67,135.58,135.29,135.32,135.24,135.19,135.78,135.82,136.72,137.44,142.04,144.26,144.83,145.07,144.14,143.61,143.98,146.73,148.84,147.24,144.1,139.17,137.06,136.25,135.22
15.14,15.04,15.05,15.16,15.47,49.96,117.75,142.9,144.49,144.28,144.15,142.68,141.36,144.47,142.72,143.76,145.69,157.12,154.52,142.31,139.73,132.25,133.59,120.01,123.58,120.3,119.99,121.8,123.57,123.68,120.0,148.35,186.0,207.46,211.25,209.69,200.83,184.01,181.42,191.78,197.25,222.31,225.28,179.88,145.78,145.73,142.62,138.67,135.58,135.29,135.32,135.24,135.19,135.78,135.82,136.72,137.44,142.04,144.26,144.83,145.07,144.14,143.61,143.98,146.73,148.84,147.24,144.1,139.17,137.06,136.25,135.22,12.23,11.67,11.06,10.51,11.02,11.09,11.84,99.92,115.0,100.1,115.94,99.92,74.5,61.6,67.28,99.0,132.55,136.87,136.38,87.91,32.2,17.94,16.94,11.58
123.58,120.3,119.99,121.8,123.57,123.68,120.0,148.35,186.0,207.46,211.25,209.69,200.83,184.01,181.42,191.78,197.25,222.31,225.28,179.88,145.78,145.73,142.62,138.67,135.58,135.29,135.32,135.24,135.19,135.78,135.82,136.72,137.44,142.04,144.26,144.83,145.07,144.14,143.61,143.98,146.73,148.84,147.24,144.1,139.17,137.06,136.25,135.22,12.23,11.67,11.06,10.51,11.02,11.09,11.84,99.92,115.0,100.1,115.94,99.92,74.5,61.6,67.28,99.0,132.55,136.87,136.38,87.91,32.2,17.94,16.94,11.58,23.23,12.92,13.62,19.88,19.0,71.08,137.61,148.9,170.42,188.96,198.48,179.96,179.93,177.6,177.11,185.04,250.77,349.97,300.43,198.67,152.86,157.52,140.58,134.13
135.58,135.29,135.32,135.24,135.19,135.78,135.82,136.72,137.44,142.04,144.26,144.83,145.07,144.14,143.61,143.98,146.73,148.84,147.24,144.1,139.17,137.06,136.25,135.22,12.23,11.67,11.06,10.51,11.02,11.09,11.84,99.92,115.0,100.1,115.94,99.92,74.5,61.6,67.28,99.0,132.55,136.87,136.38,87.91,32.2,17.94,16.94,11.58,23.23,12.92,13.62,19.88,19.0,71.08,137.61,148.9,170.42,188.96,198.48,179.96,179.93,177.6,177.11,185.04,250.77,349.97,300.43,198.67,152.86,157.52,140.58,134.13,81.32,73.4,51.8,25.99,25.66,24.99,75.06,128.8,130.95,129.29,128.14,127.41,124.96,115.82,115.78,119.96,125.89,134.31,131.94,125.8,90.59,39.96,67.25,15.43
12.23,11.67,11.06,10.51,11.02,11.09,11.84,99.92,115.0,100.1,115.94,99.92,74.5,61.6,67.28,99.0,132.55,136.87,136.38,87.91,32.2,17.94,16.94,11.58,23.23,12.92,13.62,19.88,19.0,71.08,137.61,148.9,170.42,188.96,198.48,179.96,179.93,177.6,177.11,185.04,250.77,349.97,300.43,198.67,152.86,157.52,140.58,134.13,81.32,73.4,51.8,25.99,25.66,24.99,75.06,128.8,130.95,129.29,128.14,127.41,124.96,115.82,115.78,119.96,125.89,134.31,131.94,125.8,90.59,39.96,67.25,15.43,15.7,15.31,15.33,15.61,16.07,16.54,18.5,48.35,67.36,67.19,59.5,53.73,48.78,29.96,24.23,24.9,49.25,79.91,53.79,19.98,17.01,16.19,15.15,13.03
23.23,12.92,13.62,19.88,19.0,71.08,137.61,148.9,170.42,188.96,198.48,179.96,179.93,177.6,177.11,185.04,250.77,349.97,300.43,198.67,152.86,157.52,140.58,134.13,81.32,73.4,51.8,25.99,25.66,24.99,75.06,128.8,130.95,129.29,128.14,127.41,124.96,115.82,115.78,119.96,125.89,134.31,131.94,125.8,90.59,39.96,67.25,15.43,15.7,15.31,15.33,15.61,16.07,16.54,18.5,48.35,67.36,67.19,59.5,53.73,48.78,29.96,24.23,24.9,49.25,79.91,53.79,19.98,17.01,16.19,15.15,13.03,13.78,12.97,11.95,11.95,12.68,13.55,14.82,116.81,142.46,142.57,143.36,143.79,147.52,146.73,146.52,155.79,176.68,238.05,248.47,186.61,136.92,136.36,130.54,79.9
81.32,73.4,51.8,25.99,25.66,24.99,75.06,128.8,130.95,129.29,128.14,127.41,124.96,115.82,115.78,119.96,125.89,134.31,131.94,125.8,90.59,39.96,67.25,15.43,15.7,15.31,15.33,15.61,16.07,16.54,18.5,48.35,67.36,67.19,59.5,53.73,48.78,29.96,24.23,24.9,49.25,79.91,53.79,19.98,17.01,16.19,15.15,13.03,13.78,12.97,11.95,11.95,12.68,13.55,14.82,116.81,142.46,142.57,143.36,143.79,147.52,146.73,146.52,155.79,176.68,238.05,248.47,186.61,136.92,136.36,130.54,79.9,25.72,15.34,14.62,14.06,13.83,13.61,13.85,14.13,14.59,15.25,17.19,17.62,17.93,17.51,17.23,17.87,18.98,118.75,123.02,101.19,84.47,51.62,88.81,79.63
15.7,15.31,15.33,15.61,16.07,16.54,18.5,48.35,67.36,67.19,59.5,53.73,48.78,29.96,24.23,24.9,49.25,79.91,53.79,19.98,17.01,16.19,15.15,13.03,13.78,12.97,11.95,11.95,12.68,13.55,14.82,116.81,142.46,142.57,143.36,143.79,147.52,146.73,146.52,155.79,176.68,238.05,248.47,186.61,136.92,136.36,130.54,79.9,25.72,15.34,14.62,14.06,13.83,13.61,13.85,14.13,14.59,15.25,17.19,17.62,17.93,17.51,17.23,17.87,18.98,118.75,123.02,101.19,84.47,51.62,88.81,79.63,10.49,4.6,10.03,10.01,10.15,11.1,4.01,9.95,11.09,11.98,11.09,11.78,10.0,10.0,11.69,14.04,44.42,82.82,94.95,85.6,60.08,80.69,81.45,144.21
13.78,12.97,11.95,11.95,12.68,13.55,14.82,116.81,142.46,142.57,143.36,143.79,147.52,146.73,146.52,155.79,176.68,238.05,248.47,186.61,136.92,136.36,130.54,79.9,25.72,15.34,14.62,14.06,13.83,13.61,13.85,14.13,14.59,15.25,17.19,17.62,17.93,17.51,17.23,17.87,18.98,118.75,123.02,101.19,84.47,51.62,88.81,79.63,10.49,4.6,10.03,10.01,10.15,11.1,4.01,9.95,11.09,11.98,11.09,11.78,10.0,10.0,11.69,14.04,44.42,82.82,94.95,85.6,60.08,80.69,81.45,144.21,122.16,110.17,105.3,100.0,100.13,135.4,185.14,240.0,248.92,251.92,248.08,243.42,238.11,221.52,206.28,191.75,193.54,240.67,253.93,240.4,231.59,212.96,201.96,161.51
25.72,15.34,14.62,14.06,13.83,13.61,13.85,14.13,14.59,15.25,17.19,17.62,17.93,17.51,17.23,17.87,18.98,118.75,123.02,101.19,84.47,51.62,88.81,79.63,10.49,4.6,10.03,10.01,10.15,11.1,4.01,9.95,11.09,11.98,11.09,11.78,10.0,10.0,11.69,14.04,44.42,82.82,94.95,85.6,60.08,80.69,81.45,144.21,122.16,110.17,105.3,100.0,100.13,135.4,185.14,240.0,248.92,251.92,248.08,243.42,238.11,221.52,206.28,191.75,193.54,240.67,253.93,240.4,231.59,212.96,201.96,161.51,140.75,138.99,135.51,130.83,137.54,143.44,147.41,233.43,243.72,207.89,204.91,168.66,142.52,137.69,130.9,126.42,124.2,127.37,129.95,121.63,101.03,84.66,84.61,54.74
10.49,4.6,10.03,10.01,10.15,11.1,4.01,9.95,11.09,11.98,11.09,11.78,10.0,10.0,11.69,14.04,44.42,82.82,94.95,85.6,60.08,80.69,81.45,144.21,122.16,110.17,105.3,100.0,100.13,135.4,185.14,240.0,248.92,251.92,248.08,243.42,238.11,221.52,206.28,191.75,193.54,240.67,253.93,240.4,231.59,212.96,201.96,161.51,140.75,138.99,135.51,130.83,137.54,143.44,147.41,233.43,243.72,207.89,204.91,168.66,142.52,137.69,130.9,126.42,124.2,127.37,129.95,121.63,101.03,84.66,84.61,54.74,35.54,11.84,10.05,10.36,20.03,67.31,105.03,136.92,150.15,136.14,134.6,135.71,133.1,138.92,151.4,188.46,196.69,238.01,266.9,258.64,231.31,187.4,168.55,146.83
122.16,110.17,105.3,100.0,100.13,135.4,185.14,240.0,248.92,251.92,248.08,243.42,238.11,221.52,206.28,191.75,193.54,240.67,253.93,240.4,231.59,212.96,201.96,161.51,140.75,138.99,135.51,130.83,137.54,143.44,147.41,233.43,243.72,207.89,204.91,168.66,142.52,137.69,130.9,126.42,124.2,127.37,129.95,121.63,101.03,84.66,84.61,54.74,35.54,11.84,10.05,10.36,20.03,67.31,105.03,136.92,150.15,136.14,134.6,135.71,133.1,138.92,151.4,188.46,196.69,238.01,266.9,258.64,231.31,187.4,168.55,146.83,141.11,139.95,138.81,138.9,141.07,142.5,187.56,212.62,226.97,223.33,213.26,209.0,194.85,191.46,194.9,204.64,202.62,224.15,236.41,164.95,142.51,139.36,136.89,127.26
140.75,138.99,135.51,130.83,137.54,143.44,147.41,233.43,243.72,207.89,204.91,168.66,142.52,137.69,130.9,126.42,124.2,127.37,129.95,121.63,101.03,84.66,84.61,54.74,35.54,11.84,10.05,10.36,20.03,67.31,105.03,136.92,150.15,136.14,134.6,135.71,133.1,138.92,151.4,188.46,196.69,238.01,266.9,258.64,231.31,187.4,168.55,146.83,141.11,139.95,138.81,138.9,141.07,142.5,187.56,212.62,226.97,223.33,213.26,209.0,194.85,191.46,194.9,204.64,202.62,224.15,236.41,164.95,142.51,139.36,136.89,127.26,122.08,118.53,116.29,115.26,114.82,113.79,112.04,128.56,129.69,125.45,125.2,133.0,131.04,120.57,117.45,112.5,119.04,128.44,145.93,119.27,106.86,102.22,89.65,87.38
35.54,11.84,10.05,10.36,20.03,67.31,105.03,136.92,150.15,136.14,134.6,135.71,133.1,138.92,151.4,188.46,196.69,238.01,266.9,258.64,231.31,187.4,168.55,146.83,141.11,139.95,138.81,138.9,141.07,142.5,187.56,212.62,226.97,223.33,213.26,209.0,194.85,191.46,194.9,204.64,202.62,224.15,236.41,164.95,142.51,139.36,136.89,127.26,122.08,118.53,116.29,115.26,114.82,113.79,112.04,128.56,129.69,125.45,125.2,133.0,131.04,120.57,117.45,112.5,119.04,128.44,145.93,119.27,106.86,102.22,89.65,87.38,37.1,31.25,27.46,27.43,27.41,24.03,27.47,27.47,24.93,41.74,49.99,22.62,17.5,14.58,14.18,14.03,27.49,77.44,67.29,21.55,14.09,13.53,12.7,10.98
141.11,139.95,138.81,138.9,141.07,142.5,187.56,212.62,226.97,223.33,213.26,209.0,194.85,191.46,194.9,204.64,202.62,224.15,236.41,164.95,142.51,139.36,136.89,127.26,122.08,118.53,116.29,115.26,114.82,113.79,112.04,128.56,129.69,125.45,125.2,133.0,131.04,120.57,117.45,112.5,119.04,128.44,145.93,119.27,106.86,102.22,89.65,87.38,37.1,31.25,27.46,27.43,27.41,24.03,27.47,27.47,24.93,41.74,49.99,22.62,17.5,14.58,14.18,14.03,27.49,77.44,67.29,21.55,14.09,13.53,12.7,10.98,10.36,9.23,5.8,0.17,1.38,7.45,9.28,10.11,10.84,12.36,13.75,20.68,27.18,90.23,70.05,70.02,94.93,116.52,125.0,118.7,102.05,90.35,74.61,36.84
122.08,118.53,116.29,115.26,114.82,113.79,112.04,128.56,129.69,125.45,125.2,133.0,131.04,120.57,117.45,112.5,119.04,128.44,145.93,119.27,106.86,102.22,89.65,87.38,37.1,31.25,27.46,27.43,27.41,24.03,27.47,27.47,24.93,41.74,49.99,22.62,17.5,14.58,14.18,14.03,27.49,77.44,67.29,21.55,14.09,13.53,12.7,10.98,10.36,9.23,5.8,0.17,1.38,7.45,9.28,10.11,10.84,12.36,13.75,20.68,27.18,90.23,70.05,70.02,94.93,116.52,125.0,118.7,102.05,90.35,74.61,36.84,20.04,15.91,14.27,10.08,13.8,21.0,60.9,128.07,130.17,127.26,95.0,94.96,70.43,30.83,22.05,80.04,108.08,148.74,135.15,134.31,132.09,126.53,120.21,100.28
