0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
20.529496384308917,17.720779587082124,16.983342409316382,16.345231361611166,17.167909730062572,19.0917450962135,24.530733409086885,34.94116046607605,43.24531359752238,42.02464055596871,41.18344385028742,42.109609521383845,43.14039142920245,43.1690236137122,43.13133949501254,45.45495238901483,48.18979728200014,53.00889542471013,46.343909141730954,41.720351164976975,37.00459547644063,34.14438032046295,29.577952392588166,24.637134694718455
23.924261622197896,21.12994680439417,20.082290653073972,19.318652697039788,19.766203608043366,21.45352428378162,26.220173570981245,35.517258400593846,43.02429795388842,42.34412355153974,41.61047407726074,42.67916765604678,43.99517874373499,43.42871508271134,43.31021184262615,45.581951605044004,48.72688663055863,53.82021345885638,47.94012619665058,43.80592076240678,39.28661462702108,36.35033910016231,32.24896927488419,27.44362862387612
26.47149479402532,23.513186089724734,22.43281991000228,21.632665667493235,21.756012826565588,23.416779955585145,27.995830816983688,36.573796266216405,43.63137372727002,43.42450883860628,42.7729465888384,43.73884856386467,45.33279041096377,44.38774662845685,44.13592813979,46.462298797679644,49.987103870895005,54.735440686293224,49.634109854425425,45.860657183768595,41.607568968197654,38.44038560306637,34.48686237934984,29.794008176737968
28.66882532096048,25.535780712796587,24.086222171183127,23.148461853363727,22.079817835859888,23.46525246499917,27.554336191127824,35.256439283985245,41.54337335578549,41.43573879410896,40.89624023162062,41.85364961899669,43.155120417203676,42.31134097791728,42.10895706903801,44.228739365539276,48.11664569334042,53.52978860061577,48.93098778515793,43.85329698554027,40.03580208475607,37.16480912503435,33.557416777571476,29.248660817407384
28.220282310048606,25.369538359709257,24.063148201585186,23.24709617710398,22.3595604402253,23.730960328081974,27.62769768618722,36.87922657743269,42.9841248036437,43.030632242368156,42.56380535237147,43.690456822737794,44.76239083274549,43.90225093738812,43.88586931698008,45.77294708319503,49.50220544743001,54.83779336496911,50.17508170741864,44.95839031171365,39.77221400705057,37.31308325959999,33.265675811458806,29.036221768170826
28.17437627824649,25.60231890101738,24.40070039725228,23.682668860399144,22.967166288746782,24.41113732248441,28.539849733966033,38.75457089260216,44.888012172835936,44.942742612583096,44.64675068683385,45.79056015379371,46.632905547348344,45.95963574917145,45.917114827846845,47.64563733733088,51.153438682367586,56.041964707355326,51.28892645415521,46.04389264016972,39.884974062039426,37.56896383266471,33.130774084554446,29.05566562144325
28.359622176891573,25.951152775092375,24.81572980835971,24.1634924667967,23.548186682883642,24.92458006873531,28.783784324843406,38.394896127174356,44.24934903305315,44.60005574470856,44.80599647109591,45.73231525658587,46.585587115550574,46.115202060347514,46.52051875766439,48.457319915253954,51.9642483764626,56.4769926562101,51.77911990534028,46.51450931920853,39.879941964209046,37.833137546054324,33.75390858420483,29.441048368021754
30.0066688955438,27.623762681257062,26.424050928690985,25.910806143011794,25.532179572920967,27.23121649882235,31.825619789830366,41.685000527167176,48.97784631346596,48.99280728527285,49.016823310385455,50.236702871765665,50.851285312732855,50.16276000759531,50.11209404777906,52.16226089806942,56.184221919229564,61.34673358900964,56.10372393370936,50.292492554270446,42.89199734665811,40.23839760062363,36.49586792372774,31.993116622844227
32.16649716467577,29.83426612347641,28.58976656366968,27.991849277899224,27.787615702928615,29.81571371945411,34.94557210890152,45.92279213484971,55.08274506483697,55.57267873679838,55.54030096887902,56.28130956155811,56.34041038940816,55.20975897118983,54.87944530265535,57.00232126202988,60.527276200044625,66.79049350855053,61.00963504468211,53.629859220698194,45.2806016435375,42.385724669087196,38.70277914603954,34.20369235182151
34.236833537472535,31.933943236105225,30.763793793712424,30.37040014202762,30.231535812612062,31.824598862177414,36.581883096272215,46.80640194820591,55.61055347813802,56.84231790480336,56.9019550715833,57.59250081394821,57.53421891583771,56.02881260630229,55.45237847823599,57.33772820526718,60.77933096299517,67.14065051264936,62.238215879127175,55.344012750115624,47.225163215199544,43.81838080889036,40.42891374603268,35.40384699645664
34.75187671833531,32.38553314290984,31.165050421460357,30.761966481691836,30.635282861134222,32.09149874504269,36.29635573205596,45.77742675244555,53.76208710563966,55.042885223676926,55.47627187635166,56.32228211176535,56.10492575492121,54.72096435135265,54.33322346406005,56.29629683830007,60.230031376357786,66.5755388386229,62.36932550242924,55.3323748790749,47.31745328656547,43.893527533940045,40.388755285782125,35.45712322696418
35.88733895662828,33.1916329345865,31.90518977985919,31.284267565351435,31.37987176767174,33.134135496569584,37.02180348514699,47.395628003588584,54.50703358170866,54.43612462142776,54.591647900853225,55.01516454659336,54.67555350656499,53.3658820067069,52.95886723869238,54.73138562539249,58.33351119902535,64.15923799301248,60.194280971213,53.584404712049476,46.175352679946435,42.81340506430922,39.58553233325064,34.55450177256939
34.045945586703255,31.247940227350036,30.461242434490497,30.484903405539374,30.889812782111182,33.448080558231176,37.462443917420025,48.19164718140926,55.193244379844174,54.49474045545244,54.80517129683561,55.33570780232454,55.23101990866378,53.542008319956366,52.66248842654098,54.675286144862525,58.687806112645504,64.15484769757234,60.21729864476727,53.58391187371238,46.636854885645775,42.57805740878035,39.38015665996361,34.561830296460776
33.93227256383553,31.38019958191208,30.58641897543141,30.5246347689418,30.978225951934924,33.82424198910461,37.955600470215415,47.969922880111596,55.29917581423268,53.735603384492364,53.84570490840075,54.047228051553276,53.66334245888331,52.03128361126802,51.186395554815775,53.16419468398732,57.258111584263965,63.18534751629934,59.57871534084725,52.970323067398105,46.693151233440716,42.38806365204244,39.45174802034326,34.94987995106791
34.30908384474854,31.9989228064692,31.301789652291454,31.5221650786835,32.22934222597956,35.11272735765703,40.265479395381305,51.70366373119249,59.2937013647958,57.71150753913865,57.84956992587191,58.18742709067404,57.607051808206016,56.194525544985,55.08612662996023,57.42109756767891,62.03374065478018,67.6558291886423,63.24881463548795,56.85618803085703,49.813379756543526,44.66521919675281,41.73072910295598,37.26039893876508
35.950596352341684,33.86311222134541,33.13656718786286,33.20920727487971,33.99390360136166,36.94851886330585,42.8058629785869,54.85404491149123,63.47233722320137,62.46102219559276,62.559021379721536,61.647319415084084,60.24684056699899,58.69249807567394,57.766298905919115,59.82099142871752,64.49375878373971,71.21883807831301,67.13932393127284,61.12517565896006,52.87763826600586,47.184373004404975,44.13178307999185,39.29225652417215
