0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
40.46,40.44,40.19,39.68,30.05,51.77,59.34,59.3,43.94,43.7,42.67,41.07,38.02,35.39,38.5,42.01,49.35,57.19,63.58,66.41,61.28,58.83,54.82,54.24,49.77,40.44,40.31,40.17,38.7,49.67,49.73,53.25,53.34,44.46,40.4,18.09,10.23,5.39,4.93,9.65,16.65,41.57,49.72,49.52,39.94,38.97,38.58,40.87,38.4,37.51,37.23,17.94,18.01,18.38,19.35,45.88,47.14,41.08,37.15,33.89,23.7,16.79,13.55,18.16,39.83,49.9,55.06,57.53,53.2,51.48,48.44,47.46,40.58,39.75,39.59,38.46,37.58,34.6,34.52,33.33,31.39,20.37,16.25,13.36,6.01,2.02,0.1,1.18,7.01,11.95,13.06,11.66,10.53,5.44,3.24,0.05
49.77,40.44,40.31,40.17,38.7,49.67,49.73,53.25,53.34,44.46,40.4,18.09,10.23,5.39,4.93,9.65,16.65,41.57,49.72,49.52,39.94,38.97,38.58,40.87,38.4,37.51,37.23,17.94,18.01,18.38,19.35,45.88,47.14,41.08,37.15,33.89,23.7,16.79,13.55,18.16,39.83,49.9,55.06,57.53,53.2,51.48,48.44,47.46,40.58,39.75,39.59,38.46,37.58,34.6,34.52,33.33,31.39,20.37,16.25,13.36,6.01,2.02,0.1,1.18,7.01,11.95,13.06,11.66,10.53,5.44,3.24,0.05,-0.47,-11.59,-11.58,-2.94,-0.08,-6.8,-11.59,0.06,1.02,1.03,0.05,-5.76,0.0,0.03,0.01,1.02,5.65,9.43,18.66,24.11,19.96,18.03,10.47,14.7
38.4,37.51,37.23,17.94,18.01,18.38,19.35,45.88,47.14,41.08,37.15,33.89,23.7,16.79,13.55,18.16,39.83,49.9,55.06,57.53,53.2,51.48,48.44,47.46,40.58,39.75,39.59,38.46,37.58,34.6,34.52,33.33,31.39,20.37,16.25,13.36,6.01,2.02,0.1,1.18,7.01,11.95,13.06,11.66,10.53,5.44,3.24,0.05,-0.47,-11.59,-11.58,-2.94,-0.08,-6.8,-11.59,0.06,1.02,1.03,0.05,-5.76,0.0,0.03,0.01,1.02,5.65,9.43,18.66,24.11,19.96,18.03,10.47,14.7,13.9,12.37,14.19,15.64,19.68,41.22,44.01,53.92,39.85,33.94,28.67,20.88,18.1,17.71,17.61,20.26,38.73,41.89,43.1,41.52,41.25,40.34,39.94,17.49
40.58,39.75,39.59,38.46,37.58,34.6,34.52,33.33,31.39,20.37,16.25,13.36,6.01,2.02,0.1,1.18,7.01,11.95,13.06,11.66,10.53,5.44,3.24,0.05,-0.47,-11.59,-11.58,-2.94,-0.08,-6.8,-11.59,0.06,1.02,1.03,0.05,-5.76,0.0,0.03,0.01,1.02,5.65,9.43,18.66,24.11,19.96,18.03,10.47,14.7,13.9,12.37,14.19,15.64,19.68,41.22,44.01,53.92,39.85,33.94,28.67,20.88,18.1,17.71,17.61,20.26,38.73,41.89,43.1,41.52,41.25,40.34,39.94,17.49,16.93,16.85,16.98,17.31,33.5,57.34,77.88,82.47,65.12,54.6,51.07,41.3,40.68,39.97,39.83,39.93,40.25,46.4,55.5,48.11,45.09,40.93,37.82,38.6
-0.47,-11.59,-11.58,-2.94,-0.08,-6.8,-11.59,0.06,1.02,1.03,0.05,-5.76,0.0,0.03,0.01,1.02,5.65,9.43,18.66,24.11,19.96,18.03,10.47,14.7,13.9,12.37,14.19,15.64,19.68,41.22,44.01,53.92,39.85,33.94,28.67,20.88,18.1,17.71,17.61,20.26,38.73,41.89,43.1,41.52,41.25,40.34,39.94,17.49,16.93,16.85,16.98,17.31,33.5,57.34,77.88,82.47,65.12,54.6,51.07,41.3,40.68,39.97,39.83,39.93,40.25,46.4,55.5,48.11,45.09,40.93,37.82,38.6,37.08,36.85,38.97,38.94,40.31,59.49,79.86,99.26,66.49,59.71,58.53,54.24,41.17,39.99,38.87,38.09,39.97,40.08,40.36,39.38,37.02,20.47,18.27,17.71
13.9,12.37,14.19,15.64,19.68,41.22,44.01,53.92,39.85,33.94,28.67,20.88,18.1,17.71,17.61,20.26,38.73,41.89,43.1,41.52,41.25,40.34,39.94,17.49,16.93,16.85,16.98,17.31,33.5,57.34,77.88,82.47,65.12,54.6,51.07,41.3,40.68,39.97,39.83,39.93,40.25,46.4,55.5,48.11,45.09,40.93,37.82,38.6,37.08,36.85,38.97,38.94,40.31,59.49,79.86,99.26,66.49,59.71,58.53,54.24,41.17,39.99,38.87,38.09,39.97,40.08,40.36,39.38,37.02,20.47,18.27,17.71,15.29,14.46,14.32,14.68,17.01,19.42,24.95,36.71,30.18,22.56,20.23,19.34,18.54,16.46,15.64,16.51,18.44,20.97,36.0,39.06,39.32,39.55,39.08,39.1
16.93,16.85,16.98,17.31,33.5,57.34,77.88,82.47,65.12,54.6,51.07,41.3,40.68,39.97,39.83,39.93,40.25,46.4,55.5,48.11,45.09,40.93,37.82,38.6,37.08,36.85,38.97,38.94,40.31,59.49,79.86,99.26,66.49,59.71,58.53,54.24,41.17,39.99,38.87,38.09,39.97,40.08,40.36,39.38,37.02,20.47,18.27,17.71,15.29,14.46,14.32,14.68,17.01,19.42,24.95,36.71,30.18,22.56,20.23,19.34,18.54,16.46,15.64,16.51,18.44,20.97,36.0,39.06,39.32,39.55,39.08,39.1,37.49,38.33,40.17,40.67,41.38,42.25,56.88,66.2,69.19,59.44,59.46,58.52,52.5,50.08,50.01,52.04,59.84,65.7,69.24,68.92,61.56,54.15,48.42,50.44
37.08,36.85,38.97,38.94,40.31,59.49,79.86,99.26,66.49,59.71,58.53,54.24,41.17,39.99,38.87,38.09,39.97,40.08,40.36,39.38,37.02,20.47,18.27,17.71,15.29,14.46,14.32,14.68,17.01,19.42,24.95,36.71,30.18,22.56,20.23,19.34,18.54,16.46,15.64,16.51,18.44,20.97,36.0,39.06,39.32,39.55,39.08,39.1,37.49,38.33,40.17,40.67,41.38,42.25,56.88,66.2,69.19,59.44,59.46,58.52,52.5,50.08,50.01,52.04,59.84,65.7,69.24,68.92,61.56,54.15,48.42,50.44,45.22,42.42,45.04,44.69,41.98,41.81,40.87,44.54,45.26,44.82,47.76,45.66,43.4,41.92,41.29,42.0,44.36,48.2,60.55,67.24,67.2,59.09,50.3,20.82
15.29,14.46,14.32,14.68,17.01,19.42,24.95,36.71,30.18,22.56,20.23,19.34,18.54,16.46,15.64,16.51,18.44,20.97,36.0,39.06,39.32,39.55,39.08,39.1,37.49,38.33,40.17,40.67,41.38,42.25,56.88,66.2,69.19,59.44,59.46,58.52,52.5,50.08,50.01,52.04,59.84,65.7,69.24,68.92,61.56,54.15,48.42,50.44,45.22,42.42,45.04,44.69,41.98,41.81,40.87,44.54,45.26,44.82,47.76,45.66,43.4,41.92,41.29,42.0,44.36,48.2,60.55,67.24,67.2,59.09,50.3,20.82,20.69,20.54,20.61,20.76,37.97,41.62,54.16,68.28,72.66,64.21,65.04,49.27,44.36,39.09,38.94,40.71,44.7,46.07,50.04,46.95,55.12,39.51,37.38,32.58
37.49,38.33,40.17,40.67,41.38,42.25,56.88,66.2,69.19,59.44,59.46,58.52,52.5,50.08,50.01,52.04,59.84,65.7,69.24,68.92,61.56,54.15,48.42,50.44,45.22,42.42,45.04,44.69,41.98,41.81,40.87,44.54,45.26,44.82,47.76,45.66,43.4,41.92,41.29,42.0,44.36,48.2,60.55,67.24,67.2,59.09,50.3,20.82,20.69,20.54,20.61,20.76,37.97,41.62,54.16,68.28,72.66,64.21,65.04,49.27,44.36,39.09,38.94,40.71,44.7,46.07,50.04,46.95,55.12,39.51,37.38,32.58,21.82,21.66,22.24,22.28,35.48,64.4,72.97,75.12,51.47,45.77,45.4,42.9,42.71,41.26,41.71,41.78,50.61,61.74,71.61,68.22,71.45,62.36,40.05,44.23
45.22,42.42,45.04,44.69,41.98,41.81,40.87,44.54,45.26,44.82,47.76,45.66,43.4,41.92,41.29,42.0,44.36,48.2,60.55,67.24,67.2,59.09,50.3,20.82,20.69,20.54,20.61,20.76,37.97,41.62,54.16,68.28,72.66,64.21,65.04,49.27,44.36,39.09,38.94,40.71,44.7,46.07,50.04,46.95,55.12,39.51,37.38,32.58,21.82,21.66,22.24,22.28,35.48,64.4,72.97,75.12,51.47,45.77,45.4,42.9,42.71,41.26,41.71,41.78,50.61,61.74,71.61,68.22,71.45,62.36,40.05,44.23,44.19,44.34,45.15,51.49,52.08,76.32,118.52,125.0,75.54,62.62,62.08,58.29,54.9,50.62,51.52,50.78,61.32,73.19,97.45,100.0,85.62,75.66,62.05,61.96
20.69,20.54,20.61,20.76,37.97,41.62,54.16,68.28,72.66,64.21,65.04,49.27,44.36,39.09,38.94,40.71,44.7,46.07,50.04,46.95,55.12,39.51,37.38,32.58,21.82,21.66,22.24,22.28,35.48,64.4,72.97,75.12,51.47,45.77,45.4,42.9,42.71,41.26,41.71,41.78,50.61,61.74,71.61,68.22,71.45,62.36,40.05,44.23,44.19,44.34,45.15,51.49,52.08,76.32,118.52,125.0,75.54,62.62,62.08,58.29,54.9,50.62,51.52,50.78,61.32,73.19,97.45,100.0,85.62,75.66,62.05,61.96,57.81,57.01,57.5,61.16,65.81,82.9,105.05,118.0,77.14,65.93,64.1,54.09,50.06,46.85,46.58,48.35,51.0,62.44,77.82,76.41,57.7,50.92,50.3,49.27
21.82,21.66,22.24,22.28,35.48,64.4,72.97,75.12,51.47,45.77,45.4,42.9,42.71,41.26,41.71,41.78,50.61,61.74,71.61,68.22,71.45,62.36,40.05,44.23,44.19,44.34,45.15,51.49,52.08,76.32,118.52,125.0,75.54,62.62,62.08,58.29,54.9,50.62,51.52,50.78,61.32,73.19,97.45,100.0,85.62,75.66,62.05,61.96,57.81,57.01,57.5,61.16,65.81,82.9,105.05,118.0,77.14,65.93,64.1,54.09,50.06,46.85,46.58,48.35,51.0,62.44,77.82,76.41,57.7,50.92,50.3,49.27,50.0,50.37,52.16,52.89,55.1,69.27,86.09,96.1,64.0,51.59,50.5,49.47,49.51,46.99,45.96,46.2,48.4,50.1,54.13,48.33,54.08,49.53,48.4,60.9
44.19,44.34,45.15,51.49,52.08,76.32,118.52,125.0,75.54,62.62,62.08,58.29,54.9,50.62,51.52,50.78,61.32,73.19,97.45,100.0,85.62,75.66,62.05,61.96,57.81,57.01,57.5,61.16,65.81,82.9,105.05,118.0,77.14,65.93,64.1,54.09,50.06,46.85,46.58,48.35,51.0,62.44,77.82,76.41,57.7,50.92,50.3,49.27,50.0,50.37,52.16,52.89,55.1,69.27,86.09,96.1,64.0,51.59,50.5,49.47,49.51,46.99,45.96,46.2,48.4,50.1,54.13,48.33,54.08,49.53,48.4,60.9,52.83,50.54,50.55,55.48,57.14,64.75,64.75,73.18,64.72,54.99,52.74,49.75,47.91,48.32,48.37,47.18,53.37,59.98,74.48,78.47,66.26,64.8,55.66,47.16
57.81,57.01,57.5,61.16,65.81,82.9,105.05,118.0,77.14,65.93,64.1,54.09,50.06,46.85,46.58,48.35,51.0,62.44,77.82,76.41,57.7,50.92,50.3,49.27,50.0,50.37,52.16,52.89,55.1,69.27,86.09,96.1,64.0,51.59,50.5,49.47,49.51,46.99,45.96,46.2,48.4,50.1,54.13,48.33,54.08,49.53,48.4,60.9,52.83,50.54,50.55,55.48,57.14,64.75,64.75,73.18,64.72,54.99,52.74,49.75,47.91,48.32,48.37,47.18,53.37,59.98,74.48,78.47,66.26,64.8,55.66,47.16,51.17,51.16,51.16,51.18,47.17,55.6,62.62,64.52,63.57,59.91,55.56,55.0,50.7,48.23,47.79,47.19,54.55,64.99,76.08,80.93,79.17,55.66,52.83,56.55
50.0,50.37,52.16,52.89,55.1,69.27,86.09,96.1,64.0,51.59,50.5,49.47,49.51,46.99,45.96,46.2,48.4,50.1,54.13,48.33,54.08,49.53,48.4,60.9,52.83,50.54,50.55,55.48,57.14,64.75,64.75,73.18,64.72,54.99,52.74,49.75,47.91,48.32,48.37,47.18,53.37,59.98,74.48,78.47,66.26,64.8,55.66,47.16,51.17,51.16,51.16,51.18,47.17,55.6,62.62,64.52,63.57,59.91,55.56,55.0,50.7,48.23,47.79,47.19,54.55,64.99,76.08,80.93,79.17,55.66,52.83,56.55,55.58,49.12,51.14,51.18,65.85,84.9,98.66,117.18,102.78,65.87,63.07,53.89,55.55,48.28,51.0,55.43,66.33,85.04,99.41,100.0,89.5,65.87,53.26,47.2
52.83,50.54,50.55,55.48,57.14,64.75,64.75,73.18,64.72,54.99,52.74,49.75,47.91,48.32,48.37,47.18,53.37,59.98,74.48,78.47,66.26,64.8,55.66,47.16,51.17,51.16,51.16,51.18,47.17,55.6,62.62,64.52,63.57,59.91,55.56,55.0,50.7,48.23,47.79,47.19,54.55,64.99,76.08,80.93,79.17,55.66,52.83,56.55,55.58,49.12,51.14,51.18,65.85,84.9,98.66,117.18,102.78,65.87,63.07,53.89,55.55,48.28,51.0,55.43,66.33,85.04,99.41,100.0,89.5,65.87,53.26,47.2,47.17,47.16,47.17,57.6,71.94,85.43,99.05,110.41,92.0,69.53,62.27,60.46,60.01,57.87,57.02,58.83,69.88,84.98,100.0,101.73,93.92,86.91,75.0,66.75
51.17,51.16,51.16,51.18,47.17,55.6,62.62,64.52,63.57,59.91,55.56,55.0,50.7,48.23,47.79,47.19,54.55,64.99,76.08,80.93,79.17,55.66,52.83,56.55,55.58,49.12,51.14,51.18,65.85,84.9,98.66,117.18,102.78,65.87,63.07,53.89,55.55,48.28,51.0,55.43,66.33,85.04,99.41,100.0,89.5,65.87,53.26,47.2,47.17,47.16,47.17,57.6,71.94,85.43,99.05,110.41,92.0,69.53,62.27,60.46,60.01,57.87,57.02,58.83,69.88,84.98,100.0,101.73,93.92,86.91,75.0,66.75,63.08,62.24,61.17,60.9,63.19,81.01,87.61,76.24,59.14,51.68,57.81,49.39,46.87,42.32,30.03,27.02,38.53,47.17,68.0,65.73,40.91,40.24,38.42,21.01
55.58,49.12,51.14,51.18,65.85,84.9,98.66,117.18,102.78,65.87,63.07,53.89,55.55,48.28,51.0,55.43,66.33,85.04,99.41,100.0,89.5,65.87,53.26,47.2,47.17,47.16,47.17,57.6,71.94,85.43,99.05,110.41,92.0,69.53,62.27,60.46,60.01,57.87,57.02,58.83,69.88,84.98,100.0,101.73,93.92,86.91,75.0,66.75,63.08,62.24,61.17,60.9,63.19,81.01,87.61,76.24,59.14,51.68,57.81,49.39,46.87,42.32,30.03,27.02,38.53,47.17,68.0,65.73,40.91,40.24,38.42,21.01,26.72,26.79,38.47,38.58,29.06,38.28,64.15,57.92,42.72,35.63,28.97,17.67,0.07,0.06,1.53,15.95,46.72,42.04,45.62,45.36,61.39,31.47,22.07,16.7
47.17,47.16,47.17,57.6,71.94,85.43,99.05,110.41,92.0,69.53,62.27,60.46,60.01,57.87,57.02,58.83,69.88,84.98,100.0,101.73,93.92,86.91,75.0,66.75,63.08,62.24,61.17,60.9,63.19,81.01,87.61,76.24,59.14,51.68,57.81,49.39,46.87,42.32,30.03,27.02,38.53,47.17,68.0,65.73,40.91,40.24,38.42,21.01,26.72,26.79,38.47,38.58,29.06,38.28,64.15,57.92,42.72,35.63,28.97,17.67,0.07,0.06,1.53,15.95,46.72,42.04,45.62,45.36,61.39,31.47,22.07,16.7,16.31,16.12,16.12,16.53,25.06,52.8,59.04,69.94,57.54,53.07,48.34,45.6,43.52,38.73,40.03,41.87,47.18,47.07,47.15,48.99,68.01,52.83,47.86,49.69
63.08,62.24,61.17,60.9,63.19,81.01,87.61,76.24,59.14,51.68,57.81,49.39,46.87,42.32,30.03,27.02,38.53,47.17,68.0,65.73,40.91,40.24,38.42,21.01,26.72,26.79,38.47,38.58,29.06,38.28,64.15,57.92,42.72,35.63,28.97,17.67,0.07,0.06,1.53,15.95,46.72,42.04,45.62,45.36,61.39,31.47,22.07,16.7,16.31,16.12,16.12,16.53,25.06,52.8,59.04,69.94,57.54,53.07,48.34,45.6,43.52,38.73,40.03,41.87,47.18,47.07,47.15,48.99,68.01,52.83,47.86,49.69,49.24,49.15,49.2,49.38,50.78,57.95,57.51,55.75,54.68,50.0,47.96,43.9,32.84,20.24,19.51,28.18,48.46,55.59,61.35,68.07,60.39,57.4,53.11,50.82
26.72,26.79,38.47,38.58,29.06,38.28,64.15,57.92,42.72,35.63,28.97,17.67,0.07,0.06,1.53,15.95,46.72,42.04,45.62,45.36,61.39,31.47,22.07,16.7,16.31,16.12,16.12,16.53,25.06,52.8,59.04,69.94,57.54,53.07,48.34,45.6,43.52,38.73,40.03,41.87,47.18,47.07,47.15,48.99,68.01,52.83,47.86,49.69,49.24,49.15,49.2,49.38,50.78,57.95,57.51,55.75,54.68,50.0,47.96,43.9,32.84,20.24,19.51,28.18,48.46,55.59,61.35,68.07,60.39,57.4,53.11,50.82,48.55,48.71,48.3,48.03,47.32,44.76,43.8,43.48,37.21,17.8,15.5,15.05,1.89,0.06,0.64,3.99,18.74,46.77,63.44,67.88,66.0,64.98,59.98,52.5
16.31,16.12,16.12,16.53,25.06,52.8,59.04,69.94,57.54,53.07,48.34,45.6,43.52,38.73,40.03,41.87,47.18,47.07,47.15,48.99,68.01,52.83,47.86,49.69,49.24,49.15,49.2,49.38,50.78,57.95,57.51,55.75,54.68,50.0,47.96,43.9,32.84,20.24,19.51,28.18,48.46,55.59,61.35,68.07,60.39,57.4,53.11,50.82,48.55,48.71,48.3,48.03,47.32,44.76,43.8,43.48,37.21,17.8,15.5,15.05,1.89,0.06,0.64,3.99,18.74,46.77,63.44,67.88,66.0,64.98,59.98,52.5,51.14,52.51,51.1,51.17,57.06,74.96,81.96,83.85,74.23,52.55,51.07,50.12,48.99,48.34,49.14,49.51,55.32,72.08,79.67,81.02,75.05,70.69,63.49,53.62
49.24,49.15,49.2,49.38,50.78,57.95,57.51,55.75,54.68,50.0,47.96,43.9,32.84,20.24,19.51,28.18,48.46,55.59,61.35,68.07,60.39,57.4,53.11,50.82,48.55,48.71,48.3,48.03,47.32,44.76,43.8,43.48,37.21,17.8,15.5,15.05,1.89,0.06,0.64,3.99,18.74,46.77,63.44,67.88,66.0,64.98,59.98,52.5,51.14,52.51,51.1,51.17,57.06,74.96,81.96,83.85,74.23,52.55,51.07,50.12,48.99,48.34,49.14,49.51,55.32,72.08,79.67,81.02,75.05,70.69,63.49,53.62,52.02,51.53,50.32,51.2,55.06,75.59,82.94,81.7,67.05,50.93,49.98,48.4,46.41,45.79,47.22,49.06,54.23,72.55,80.35,80.87,68.73,55.85,49.7,48.47
48.55,48.71,48.3,48.03,47.32,44.76,43.8,43.48,37.21,17.8,15.5,15.05,1.89,0.06,0.64,3.99,18.74,46.77,63.44,67.88,66.0,64.98,59.98,52.5,51.14,52.51,51.1,51.17,57.06,74.96,81.96,83.85,74.23,52.55,51.07,50.12,48.99,48.34,49.14,49.51,55.32,72.08,79.67,81.02,75.05,70.69,63.49,53.62,52.02,51.53,50.32,51.2,55.06,75.59,82.94,81.7,67.05,50.93,49.98,48.4,46.41,45.79,47.22,49.06,54.23,72.55,80.35,80.87,68.73,55.85,49.7,48.47,47.77,48.53,53.57,54.17,54.36,71.98,81.48,85.57,69.99,54.47,51.49,49.55,49.45,50.84,54.3,55.96,65.71,69.63,76.12,70.21,62.66,58.08,48.99,48.29
51.14,52.51,51.1,51.17,57.06,74.96,81.96,83.85,74.23,52.55,51.07,50.12,48.99,48.34,49.14,49.51,55.32,72.08,79.67,81.02,75.05,70.69,63.49,53.62,52.02,51.53,50.32,51.2,55.06,75.59,82.94,81.7,67.05,50.93,49.98,48.4,46.41,45.79,47.22,49.06,54.23,72.55,80.35,80.87,68.73,55.85,49.7,48.47,47.77,48.53,53.57,54.17,54.36,71.98,81.48,85.57,69.99,54.47,51.49,49.55,49.45,50.84,54.3,55.96,65.71,69.63,76.12,70.21,62.66,58.08,48.99,48.29,47.66,46.79,47.65,48.44,49.23,57.67,77.99,83.04,70.01,61.64,57.1,53.85,48.88,46.7,45.41,46.74,48.27,52.47,52.37,49.37,50.8,46.75,37.22,35.16
52.02,51.53,50.32,51.2,55.06,75.59,82.94,81.7,67.05,50.93,49.98,48.4,46.41,45.79,47.22,49.06,54.23,72.55,80.35,80.87,68.73,55.85,49.7,48.47,47.77,48.53,53.57,54.17,54.36,71.98,81.48,85.57,69.99,54.47,51.49,49.55,49.45,50.84,54.3,55.96,65.71,69.63,76.12,70.21,62.66,58.08,48.99,48.29,47.66,46.79,47.65,48.44,49.23,57.67,77.99,83.04,70.01,61.64,57.1,53.85,48.88,46.7,45.41,46.74,48.27,52.47,52.37,49.37,50.8,46.75,37.22,35.16,35.03,34.6,35.11,54.74,54.77,58.53,81.67,84.93,78.29,76.51,70.01,53.94,50.78,55.41,57.48,58.96,69.64,75.55,79.06,80.96,78.71,75.23,68.86,69.29
47.77,48.53,53.57,54.17,54.36,71.98,81.48,85.57,69.99,54.47,51.49,49.55,49.45,50.84,54.3,55.96,65.71,69.63,76.12,70.21,62.66,58.08,48.99,48.29,47.66,46.79,47.65,48.44,49.23,57.67,77.99,83.04,70.01,61.64,57.1,53.85,48.88,46.7,45.41,46.74,48.27,52.47,52.37,49.37,50.8,46.75,37.22,35.16,35.03,34.6,35.11,54.74,54.77,58.53,81.67,84.93,78.29,76.51,70.01,53.94,50.78,55.41,57.48,58.96,69.64,75.55,79.06,80.96,78.71,75.23,68.86,69.29,64.6,61.08,59.93,59.9,58.0,52.54,53.94,57.38,56.21,54.7,53.39,53.13,49.82,47.08,45.53,46.38,49.25,54.4,61.01,68.69,65.06,58.89,52.58,54.8
47.66,46.79,47.65,48.44,49.23,57.67,77.99,83.04,70.01,61.64,57.1,53.85,48.88,46.7,45.41,46.74,48.27,52.47,52.37,49.37,50.8,46.75,37.22,35.16,35.03,34.6,35.11,54.74,54.77,58.53,81.67,84.93,78.29,76.51,70.01,53.94,50.78,55.41,57.48,58.96,69.64,75.55,79.06,80.96,78.71,75.23,68.86,69.29,64.6,61.08,59.93,59.9,58.0,52.54,53.94,57.38,56.21,54.7,53.39,53.13,49.82,47.08,45.53,46.38,49.25,54.4,61.01,68.69,65.06,58.89,52.58,54.8,46.39,50.46,49.03,49.43,49.17,48.21,49.39,50.76,47.95,46.31,46.13,43.91,35.2,33.07,33.46,36.06,41.99,46.52,55.9,67.11,66.49,61.68,52.89,54.32
35.03,34.6,35.11,54.74,54.77,58.53,81.67,84.93,78.29,76.51,70.01,53.94,50.78,55.41,57.48,58.96,69.64,75.55,79.06,80.96,78.71,75.23,68.86,69.29,64.6,61.08,59.93,59.9,58.0,52.54,53.94,57.38,56.21,54.7,53.39,53.13,49.82,47.08,45.53,46.38,49.25,54.4,61.01,68.69,65.06,58.89,52.58,54.8,46.39,50.46,49.03,49.43,49.17,48.21,49.39,50.76,47.95,46.31,46.13,43.91,35.2,33.07,33.46,36.06,41.99,46.52,55.9,67.11,66.49,61.68,52.89,54.32,52.73,51.44,51.66,51.6,56.51,70.7,84.35,87.93,67.32,60.98,57.12,52.99,49.97,50.83,50.09,49.88,54.84,62.43,79.68,79.71,75.98,66.45,50.38,46.35
64.6,61.08,59.93,59.9,58.0,52.54,53.94,57.38,56.21,54.7,53.39,53.13,49.82,47.08,45.53,46.38,49.25,54.4,61.01,68.69,65.06,58.89,52.58,54.8,46.39,50.46,49.03,49.43,49.17,48.21,49.39,50.76,47.95,46.31,46.13,43.91,35.2,33.07,33.46,36.06,41.99,46.52,55.9,67.11,66.49,61.68,52.89,54.32,52.73,51.44,51.66,51.6,56.51,70.7,84.35,87.93,67.32,60.98,57.12,52.99,49.97,50.83,50.09,49.88,54.84,62.43,79.68,79.71,75.98,66.45,50.38,46.35,38.92,35.02,34.99,32.95,38.06,44.71,50.32,50.59,47.99,46.29,44.6,43.23,35.15,30.28,28.34,28.09,34.44,45.01,47.2,48.69,45.28,38.4,28.16,24.2
46.39,50.46,49.03,49.43,49.17,48.21,49.39,50.76,47.95,46.31,46.13,43.91,35.2,33.07,33.46,36.06,41.99,46.52,55.9,67.11,66.49,61.68,52.89,54.32,52.73,51.44,51.66,51.6,56.51,70.7,84.35,87.93,67.32,60.98,57.12,52.99,49.97,50.83,50.09,49.88,54.84,62.43,79.68,79.71,75.98,66.45,50.38,46.35,38.92,35.02,34.99,32.95,38.06,44.71,50.32,50.59,47.99,46.29,44.6,43.23,35.15,30.28,28.34,28.09,34.44,45.01,47.2,48.69,45.28,38.4,28.16,24.2,22.37,22.05,24.69,28.76,32.06,50.21,61.05,63.42,50.93,46.29,39.17,38.5,39.53,38.01,36.45,36.38,43.86,49.67,56.74,57.45,57.01,46.29,38.28,39.64
52.73,51.44,51.66,51.6,56.51,70.7,84.35,87.93,67.32,60.98,57.12,52.99,49.97,50.83,50.09,49.88,54.84,62.43,79.68,79.71,75.98,66.45,50.38,46.35,38.92,35.02,34.99,32.95,38.06,44.71,50.32,50.59,47.99,46.29,44.6,43.23,35.15,30.28,28.34,28.09,34.44,45.01,47.2,48.69,45.28,38.4,28.16,24.2,22.37,22.05,24.69,28.76,32.06,50.21,61.05,63.42,50.93,46.29,39.17,38.5,39.53,38.01,36.45,36.38,43.86,49.67,56.74,57.45,57.01,46.29,38.28,39.64,38.98,36.81,37.47,37.24,45.28,60.08,70.7,66.9,54.86,54.93,55.08,60.11,59.01,58.14,61.03,62.88,70.18,76.68,85.26,79.91,79.94,79.9,69.15,59.5
38.92,35.02,34.99,32.95,38.06,44.71,50.32,50.59,47.99,46.29,44.6,43.23,35.15,30.28,28.34,28.09,34.44,45.01,47.2,48.69,45.28,38.4,28.16,24.2,22.37,22.05,24.69,28.76,32.06,50.21,61.05,63.42,50.93,46.29,39.17,38.5,39.53,38.01,36.45,36.38,43.86,49.67,56.74,57.45,57.01,46.29,38.28,39.64,38.98,36.81,37.47,37.24,45.28,60.08,70.7,66.9,54.86,54.93,55.08,60.11,59.01,58.14,61.03,62.88,70.18,76.68,85.26,79.91,79.94,79.9,69.15,59.5,57.83,56.01,57.14,58.03,66.85,77.68,91.07,100.06,84.16,78.75,76.98,68.94,61.75,53.84,52.22,53.06,55.43,61.28,74.72,74.59,81.15,71.62,53.86,54.42
22.37,22.05,24.69,28.76,32.06,50.21,61.05,63.42,50.93,46.29,39.17,38.5,39.53,38.01,36.45,36.38,43.86,49.67,56.74,57.45,57.01,46.29,38.28,39.64,38.98,36.81,37.47,37.24,45.28,60.08,70.7,66.9,54.86,54.93,55.08,60.11,59.01,58.14,61.03,62.88,70.18,76.68,85.26,79.91,79.94,79.9,69.15,59.5,57.83,56.01,57.14,58.03,66.85,77.68,91.07,100.06,84.16,78.75,76.98,68.94,61.75,53.84,52.22,53.06,55.43,61.28,74.72,74.59,81.15,71.62,53.86,54.42,49.69,48.42,49.92,48.91,52.55,51.61,54.27,55.23,51.95,45.95,41.32,37.0,28.64,25.73,25.77,33.92,50.06,55.28,69.95,66.27,60.74,53.53,46.83,37.21
