0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
68.45321571460015,67.09917480514451,69.08521579155374,69.59295458702516,69.9375001516081,72.68307529055453,79.70613579983355,84.24684630622511,86.14390068968754,88.61041259996838,89.41672937321536,89.46128354206195,90.29604113595985,90.85103941648487,91.61750482705344,92.11731921554056,93.8241707725492,96.03849283062479,95.17349595212326,92.56010480970156,89.33093207849325,84.76765280214852,78.02870133977562,75.68098594403386
72.18902366027478,72.55892752525028,73.16323823303142,71.76491055326457,69.72689539524774,69.46307498548546,71.61101584235774,75.40999931302233,78.64203012209745,78.49415692339664,78.13851832933797,80.64567480818819,83.82464804830269,84.52672586146781,85.0505750279154,85.94109210759599,87.45193343980648,89.12455372453087,89.61328753562373,89.39331675377453,88.62813554235754,87.76375581301181,86.91320700952741,85.36693913163506
79.14613430844261,79.7130007095548,79.5120482372221,78.06997314005636,76.07955983390413,75.1585831574727,76.18458687169363,77.26003838590255,78.22742395588597,79.31313670552183,80.65827969992719,82.2397693462629,83.23331121970506,82.16382011532203,79.89538399818872,79.58738785934756,81.51311777963281,84.96302552431035,87.39409101569407,87.30936187768569,86.92175045998074,86.19781122028965,84.45850665669492,82.14837628114574
49.54368089171293,50.10387004356372,50.00901431029881,48.90408013016949,46.710468890957564,45.79132412282431,47.065655364094056,49.132650160671076,51.29952810875607,53.42502916991293,55.22000810777341,57.10914497004087,58.667934663161084,59.43830353015556,58.193760904424195,58.911284275158295,62.41264154912535,65.97296988890466,68.27028523674642,70.02914047957717,70.63770883625676,68.64090146627925,65.9056992459207,65.21397096674684
65.69242686251307,67.62663281969324,67.89876261351148,66.58770448817278,64.67002777597212,62.05538838580422,63.14622458599352,64.5104634861191,64.72821603454821,66.86279089886573,68.3444754939463,68.2807917738604,67.31810063047764,64.70003087967453,62.570681375593665,62.28612364336223,63.69383080618027,66.4793921322034,67.33125460387667,64.32107848105574,59.94800180234009,58.23787206442891,54.79950256144015,52.058184544170544
48.04595101956323,49.46966644026179,50.76361087420295,50.522206769468845,49.27835080091157,49.98370486465441,52.7682319669442,57.79812055756456,64.16425897789009,67.5499093381004,69.87770462890232,70.53230271771051,71.00523920775603,69.74349825347892,68.3690642552724,68.99198353876749,70.60712287292762,72.54026425120998,72.67081582990266,69.34521160688882,64.9955940708712,60.37710970718572,56.70083975654715,52.59403732806233
53.64875431655604,55.06241814513264,56.58265750049722,56.247361144559,55.06840108777108,55.895393413496144,59.25732241917851,64.74722979516979,70.12402931551654,72.313888364664,73.7938277344887,75.91464000787136,78.04603499480564,78.06747933930436,77.71144895518714,78.6170321298329,81.17655102523749,83.50706857248845,83.31124415648006,80.12074495436238,76.23122559661823,71.9491714482184,68.39938497937555,64.96689800500782
79.84973152826998,80.6985683745396,82.77610312686656,83.38741851036072,81.53976239767262,80.98173490648577,82.293359130048,84.62393400421253,87.63648055103707,89.47708342823975,92.05187746295573,93.0134248636833,91.07349439836058,89.71401737839061,88.22410170033174,88.11103046573379,89.10557175044474,89.62263580112554,89.81876006568838,87.97282704555685,83.27349980728776,77.83832011469703,73.3942774579688,69.69269631845512
62.482983345976145,64.77787953131926,64.58109921957501,63.781915494665846,62.8215322877879,63.98454358533242,69.02592585159117,75.63002172290705,82.383263201,89.02797335773477,92.4403297554309,94.52479165670556,93.49977439338532,89.55667304704727,85.65192002367696,84.53015665721604,87.23019706324601,90.78763575110202,91.7205525412302,88.72685140298964,84.36240734440614,77.15724488262386,70.6562617188482,67.12848373614494
58.61848957103671,59.00068542233822,58.99981678494219,57.80014838888218,56.37607194983201,57.476436715344846,62.894911051226785,70.15608161912122,78.85414294804815,86.16874985895001,89.16500607660666,91.94646294148288,92.7737793507063,90.9391448677685,89.40658005744288,90.2142991486341,93.62669444613802,96.87497517678209,98.8130229095749,94.76548782419894,89.5855704844212,85.81740640879767,82.65945814820523,79.0309517637331
58.866407592123856,60.11494313095053,60.127720193105574,59.925371688810785,59.47765374210785,59.36485104136273,61.14356218202778,64.0496908171573,66.86233303347993,70.06806942108969,72.65698598778235,74.55650920141215,75.86060243233091,75.1847644878012,73.00442353226398,72.77082273820317,75.49455569982365,79.14276539144066,82.30274603905269,82.97511201764365,81.95430142470454,79.38625057864135,75.2128910797527,71.9608596452151
