,price[EUR/MWh],u100,v100,u10,v10,swh,wind_direction,wind_speed,power[MW]
2021-01-27 16:00:00+01:00,66.13,5.3728485,5.996086,4.843198,5.442114,0.6920397,228.13777,8.051121,3.1506317392042673
2021-01-27 17:00:00+01:00,69.85,4.8322372,6.0978346,4.416458,5.625393,0.65428895,231.60489,7.7803664,2.8433398661384035
2021-01-27 18:00:00+01:00,70.48,5.4764233,6.253977,4.8494663,5.586605,0.6411242,228.79233,8.312848,3.4679925406829515
2021-01-27 19:00:00+01:00,63.99,4.5456724,6.5858192,3.9697666,5.858097,0.62449694,235.38574,8.002259,3.093616490078715
2021-01-27 20:00:00+01:00,59.64,3.6792717,7.508996,3.1734533,6.653555,0.6048626,243.89598,8.361941,3.5297989635499096
2021-01-27 21:00:00+01:00,55.75,3.9119825,7.956663,3.4478722,7.091799,0.6097395,243.81845,8.866346,4.2078737413001965
2021-01-27 22:00:00+01:00,53.1,4.6687613,7.823118,4.1460676,6.986971,0.6263274,239.17166,9.110352,4.5649290415833255
2021-01-27 23:00:00+01:00,48.39,4.637189,6.6822815,3.7503662,5.703475,0.63399976,235.24117,8.133658,3.248526468855032
2021-01-28 00:00:00+01:00,46.87,6.2194204,5.6054354,5.2181826,4.8526373,0.6381886,222.02768,8.3727,3.543440724503939
2021-01-28 01:00:00+01:00,44.93,7.633128,3.5859013,6.634123,3.1940317,0.6135214,205.16327,8.433465,3.6211520679283846
2021-01-28 02:00:00+01:00,43.83,8.66765,1.0957298,7.4840803,1.0291176,0.6060555,187.20488,8.736634,4.02588242188327
2021-01-28 03:00:00+01:00,42.4,9.327689,-3.2770996,8.16571,-2.7411633,0.64675105,160.64209,9.886616,5.834069362768344
2021-01-28 04:00:00+01:00,43.64,7.485176,-6.433777,6.620701,-5.498272,0.6853894,139.31976,9.870225,5.805100920317507
2021-01-28 05:00:00+01:00,44.41,7.51789,-7.6461983,6.58735,-6.4913645,0.7455125,134.51521,10.723014,7.443534849439944
2021-01-28 06:00:00+01:00,53.52,9.002068,-7.751418,7.76851,-6.5720434,0.84545773,139.26923,11.879466,8.0
2021-01-28 07:00:00+01:00,68.23,8.742662,-7.7984314,7.504019,-6.6048164,0.9583917,138.26712,11.715361,8.0
2021-01-28 08:00:00+01:00,72.52,8.43235,-7.6003075,7.258255,-6.4510727,1.0417252,137.9708,11.352057,8.0
2021-01-28 09:00:00+01:00,68.83,7.9846783,-7.9341717,6.880212,-6.758466,1.0555592,135.1818,11.256384,8.0
2021-01-28 10:00:00+01:00,67.69,6.7539043,-8.67864,5.807268,-7.337367,1.0496216,127.89082,10.997001,8.0
2021-01-28 11:00:00+01:00,67.44,6.178137,-8.298624,5.487961,-7.2474833,1.0325432,126.666855,10.345847,6.68539069861882
2021-01-28 12:00:00+01:00,62.81,6.3980293,-8.340261,5.756583,-7.328247,1.0438948,127.492744,10.511647,7.011984604098349
2021-01-28 13:00:00+01:00,61.56,6.5136547,-8.930088,5.8298063,-7.877969,1.0715857,126.10722,11.053243,8.0
2021-01-28 14:00:00+01:00,61.06,5.7898226,-9.269717,5.1640387,-8.207012,1.1153107,121.98871,10.929305,7.881452607838803
2021-01-28 15:00:00+01:00,59.52,5.0938807,-9.532132,4.554123,-8.452677,1.0925093,118.11963,10.807829,7.621562305993324
2021-01-28 16:00:00+01:00,68.2,4.7655115,-9.589991,4.2844067,-8.515426,1.0693398,116.423965,10.708782,7.413936785006944
2021-01-28 17:00:00+01:00,80.07,4.3408146,-9.764401,3.9066877,-8.678485,1.067812,113.96779,10.685795,7.366295148918393
2021-01-28 18:00:00+01:00,69.77,4.0911684,-9.873069,3.6927834,-8.729007,1.0621624,112.50797,10.687149,7.369096109568933
2021-01-28 19:00:00+01:00,61.17,4.147809,-9.65273,3.776044,-8.499014,1.0359354,113.25335,10.5061655,7.001020282197922
2021-01-28 20:00:00+01:00,55.67,4.545804,-9.192158,4.156369,-8.118277,1.0032864,116.31381,10.25476,6.510361392086176
2021-01-28 21:00:00+01:00,53.3,4.4451466,-9.059138,4.085005,-8.051248,0.9816938,116.136314,10.090952,6.203332106307155
2021-01-28 22:00:00+01:00,51.02,4.35707,-9.185178,3.9975882,-8.1819105,0.9765655,115.37774,10.166196,6.343136255613688
2021-01-28 23:00:00+01:00,45.51,4.468869,-9.020521,4.0710335,-8.085115,0.9712306,116.35435,10.066807,6.15890949747678
2021-01-29 00:00:00+01:00,42.71,4.208043,-9.41073,3.8130627,-8.385022,0.9780967,114.09199,10.308708,6.6136523222353665
2021-01-29 01:00:00+01:00,40.84,3.7979717,-9.076332,3.450138,-8.102291,0.9661895,112.70677,9.8389225,5.750044966979011
2021-01-29 02:00:00+01:00,39.37,2.921382,-8.568861,2.7139673,-7.7228756,0.9243688,108.82578,9.053167,4.479507481767226
2021-01-29 03:00:00+01:00,38.78,2.0912857,-8.521475,1.9247427,-7.756791,0.8618883,103.78866,8.774338,4.078229554129122
2021-01-29 04:00:00+01:00,39.38,1.7219915,-7.78368,1.5601063,-7.1261406,0.8052383,102.47468,7.971884,3.058521210634114
2021-01-29 05:00:00+01:00,42.96,1.4117746,-6.6230516,1.3393316,-6.108778,0.7368222,102.03312,6.7718477,1.8747794014309576
2021-01-29 06:00:00+01:00,47.17,0.6432474,-6.310487,0.65682566,-5.8610277,0.6560895,95.82024,6.3431864,1.5408169187327243
2021-01-29 07:00:00+01:00,65.09,-0.25792736,-6.1471443,-0.19912249,-5.768632,0.5877924,87.59734,6.152553,1.4060304614289143
2021-01-29 08:00:00+01:00,73.39,-1.1754751,-6.073617,-1.1127129,-5.7294064,0.55061835,79.046524,6.186321,1.4293083455497462
2021-01-29 09:00:00+01:00,73.28,-3.0591803,-6.291911,-2.8361788,-5.8827734,0.5300144,64.07059,6.996194,2.067350586461962
2021-01-29 10:00:00+01:00,68.76,-4.1327763,-5.4147644,-3.7848701,-5.054983,0.5096942,52.647606,6.811719,1.908089678772411
2021-01-29 11:00:00+01:00,63.54,-5.482709,-4.163439,-5.1002293,-3.984497,0.5166271,37.21219,6.884353,1.9697814588650775
2021-01-29 12:00:00+01:00,62.69,-6.193637,-2.940484,-5.766474,-2.83681,0.5233965,25.396454,6.856208,1.9457209111784124
2021-01-29 13:00:00+01:00,62.5,-6.119136,-1.9398451,-5.6678276,-1.8769798,0.5122209,17.589294,6.4192543,1.596917074592339
2021-01-29 14:00:00+01:00,54.99,-5.5871325,-1.0733337,-5.1917906,-1.0615673,0.48640501,10.874512,5.6892967,1.11174292962495
2021-01-29 15:00:00+01:00,51.94,-5.71626,-0.9367172,-5.2866135,-0.96172315,0.4789108,9.30629,5.792501,1.173348352867367
2021-01-29 16:00:00+01:00,63.86,-6.717698,-1.0108471,-6.1796484,-1.0377598,0.47785264,8.557404,6.7933264,1.8926750743376943
2021-01-29 17:00:00+01:00,66.45,-7.406891,-1.8255587,-6.7222986,-1.7444677,0.47556853,13.845596,7.628545,2.6801168318777964
2021-01-29 18:00:00+01:00,63.64,-7.541275,-1.9634552,-6.7459993,-1.8431425,0.49234712,14.593597,7.792688,2.8568699401660984
2021-01-29 19:00:00+01:00,59.38,-7.220561,-1.8764629,-6.455269,-1.7620354,0.5219046,14.567657,7.460403,2.50677572230797
2021-01-29 20:00:00+01:00,54.34,-7.6340055,-2.2864008,-6.8506136,-2.1413622,0.55963635,16.67308,7.969044,3.0552540615963704
2021-01-29 21:00:00+01:00,50.03,-7.549263,-2.8951092,-6.7477665,-2.6981783,0.6058242,20.981613,8.085359,3.1909976488712997
2021-01-29 22:00:00+01:00,45.9,-7.1051426,-3.6368237,-6.3453913,-3.378069,0.64734375,27.106003,7.9818254,3.0699781496380716
2021-01-29 23:00:00+01:00,42.79,-6.8328075,-4.421631,-6.0761747,-4.0962057,0.69273174,32.907623,8.138679,3.2545452108104977
2021-01-30 00:00:00+01:00,42.33,-6.5855007,-5.064393,-5.8903446,-4.6683874,0.73524547,37.561066,8.307641,3.461479703373673
2021-01-30 01:00:00+01:00,40.39,-6.203438,-5.9885635,-5.526184,-5.4930744,0.76637256,43.99031,8.622386,3.870000328678549
2021-01-30 02:00:00+01:00,39.05,-6.109377,-6.43441,-5.445863,-5.929431,0.7917501,46.484314,8.872774,4.217032024191319
2021-01-30 03:00:00+01:00,37.96,-5.3380938,-6.158062,-4.82366,-5.738222,0.7937388,49.079742,8.149661,3.2677382643751005
2021-01-30 04:00:00+01:00,38.08,-3.8080835,-6.5645847,-3.4683104,-6.1584864,0.77449524,59.882195,7.5891547,2.6388143826445662
2021-01-30 05:00:00+01:00,39.41,-2.6482668,-7.515583,-2.4222374,-7.036667,0.75435495,70.58907,7.9685197,3.0546508126952556
2021-01-30 06:00:00+01:00,41.56,-2.38836,-7.334736,-2.1749964,-6.8555794,0.74708295,71.963554,7.7137938,2.770975528604314
2021-01-30 07:00:00+01:00,43.35,-1.7648706,-6.518182,-1.6087914,-6.1290474,0.7169845,74.84979,6.7528853,1.8590743090703583
2021-01-30 08:00:00+01:00,48.74,-0.5637455,-5.8553286,-0.50303704,-5.5576725,0.66832376,84.50057,5.882405,1.2288343555829009
2021-01-30 09:00:00+01:00,57.73,0.45626104,-5.5817184,0.44870144,-5.3298206,0.6195184,94.67309,5.600335,1.0604023195620575
2021-01-30 10:00:00+01:00,57.81,1.0925636,-5.3407354,1.0469751,-5.0743103,0.580162,101.56158,5.451344,0.9780012062476888
2021-01-30 11:00:00+01:00,57.78,2.2640085,-5.654743,2.1202526,-5.346631,0.5598733,111.819855,6.0911293,1.3643383233441868
2021-01-30 12:00:00+01:00,55.13,2.2791214,-5.2216644,2.1371584,-4.8957615,0.5418461,113.580025,5.697383,1.1164900351416431
2021-01-30 13:00:00+01:00,50.6,2.6396408,-4.143342,2.4836931,-3.8789015,0.5176662,122.500404,4.9127374,0.7158124786928177
2021-01-30 14:00:00+01:00,47.99,4.235317,-3.3408852,3.9526472,-3.124035,0.49207598,141.73306,5.394388,0.947665808210744
2021-01-30 15:00:00+01:00,48.05,5.384471,-2.901637,4.995452,-2.6806545,0.47546256,151.68022,6.116537,1.381482740617221
2021-01-30 16:00:00+01:00,56.58,6.4480457,-3.249711,5.970257,-2.9707317,0.49423677,153.25264,7.220659,2.2727888438626245
2021-01-30 17:00:00+01:00,60.58,6.907098,-3.4427671,6.366621,-3.1421175,0.53916395,153.50655,7.7175546,2.7750304232481873
2021-01-30 18:00:00+01:00,61.65,7.3202257,-2.5994902,6.730303,-2.35602,0.58336425,160.44951,7.7680793,2.8298900997463994
2021-01-30 19:00:00+01:00,59.62,7.8915033,-2.0004044,7.2114973,-1.7854557,0.61790395,165.7758,8.141096,3.2574463242941065
2021-01-30 20:00:00+01:00,52.78,8.286747,-1.6075068,7.5173607,-1.3951664,0.65436226,169.02182,8.441223,3.6311548100170103
2021-01-30 21:00:00+01:00,46.96,8.675384,-1.1061382,7.835643,-0.90171766,0.6882899,172.73381,8.745618,4.038314269302892
2021-01-30 22:00:00+01:00,46.98,8.937671,-0.5850307,8.004207,-0.39299107,0.72081226,176.25494,8.956798,4.337973583887375
2021-01-30 23:00:00+01:00,42.3,8.900865,-1.032032,7.906808,-0.7467711,0.7376016,173.38623,8.960495,4.343347990872321
2021-01-31 00:00:00+01:00,42.08,9.252351,-0.19810838,8.197159,-0.020885915,0.75881255,178.77339,9.254472,4.785017473443816
2021-01-31 01:00:00+01:00,40.98,9.587964,0.7982671,8.453184,0.8466679,0.77786815,184.75931,9.621138,5.3766021592252935
2021-01-31 02:00:00+01:00,40.51,10.213473,1.2223606,8.970664,1.2050219,0.8275152,186.82477,10.28636,6.570731994698918
2021-01-31 03:00:00+01:00,39.5,10.528894,1.1585865,9.216557,1.1464014,0.89652735,186.2795,10.592447,7.174928132927062
2021-01-31 04:00:00+01:00,39.55,10.494311,1.7511902,9.114193,1.6538486,0.93888247,189.47368,10.639419,7.270801878219232
2021-01-31 05:00:00+01:00,40.62,10.767056,2.5948687,9.250806,2.3892508,0.96817404,193.54994,11.075326,8.0
2021-01-31 06:00:00+01:00,40.82,11.291961,3.0276804,9.669939,2.7668686,1.0007687,195.0095,11.690818,8.0
2021-01-31 07:00:00+01:00,41.29,12.67023,1.8252945,10.853724,1.7052822,1.0591507,188.19772,12.801032,8.0
2021-01-31 08:00:00+01:00,44.85,12.916796,-0.117318094,11.00388,0.0142051205,1.1306734,179.47961,12.917329,8.0
2021-01-31 09:00:00+01:00,49.15,12.288318,-1.0971766,10.436673,-0.7832964,1.1461935,174.89781,12.337201,8.0
2021-01-31 10:00:00+01:00,50.73,11.812445,-0.8472567,10.073009,-0.5867519,1.1373367,175.89745,11.842791,8.0
2021-01-31 11:00:00+01:00,51.14,10.832303,-0.40421104,9.322522,-0.26855826,1.0480413,177.86298,10.839842,7.689488628488156
2021-01-31 12:00:00+01:00,50.37,11.71747,-0.31419808,10.098383,-0.16947722,1.0297728,178.464,11.721682,8.0
2021-01-31 13:00:00+01:00,46.43,11.869774,-0.5466166,10.091429,-0.3709017,1.0501871,177.36333,11.882353,8.0
2021-01-31 14:00:00+01:00,45.95,11.778645,-0.7285826,9.919619,-0.49370277,1.0648527,176.4604,11.801157,8.0
2021-01-31 15:00:00+01:00,47.92,11.272112,-0.5990046,9.587225,-0.39137113,1.0488997,176.95815,11.288016,8.0
2021-01-31 16:00:00+01:00,52.92,10.9977,-0.8209998,9.420236,-0.6252244,0.9920944,175.73068,11.028302,8.0
2021-01-31 17:00:00+01:00,64.46,10.185541,-1.3564119,8.744209,-1.0953951,0.9297011,172.41454,10.275461,6.549868676017261
2021-01-31 18:00:00+01:00,63.88,9.124364,-1.7439032,7.8114996,-1.3909206,0.84333473,169.17978,9.289521,4.8395904919852
2021-01-31 19:00:00+01:00,62.35,8.309419,-1.7817507,7.197007,-1.4121046,0.7517182,167.89758,8.498299,3.705310340972981
2021-01-31 20:00:00+01:00,57.99,7.6503677,-1.2941809,6.6305637,-1.0033703,0.6733877,170.3984,7.7590613,2.820045899111261
2021-01-31 21:00:00+01:00,51.34,7.377492,-0.433329,6.4113207,-0.2585861,0.6118405,176.6385,7.3902073,2.4366799097480514
2021-01-31 22:00:00+01:00,49.28,6.5572968,0.17465335,5.6972723,0.31752723,0.56259435,181.52571,6.5596223,1.703982460914453
2021-01-31 23:00:00+01:00,45.36,5.668515,1.2348185,5.003233,1.3104439,0.5007346,192.28922,5.8014517,1.178796019426678
2021-02-01 00:00:00+01:00,42.55,5.36749,1.9885311,4.7359734,1.9725342,0.45484483,200.3285,5.7240024,1.1322127326438898
2021-02-01 01:00:00+01:00,40.98,4.8101273,2.6156788,4.2282867,2.528779,0.41588062,208.53671,5.4753175,0.9909609486227632
2021-02-01 02:00:00+01:00,40.94,4.1652184,3.0678854,3.6578274,2.9945545,0.38442576,216.37344,5.1731,0.8357593456970893
2021-02-01 03:00:00+01:00,40.02,3.0313168,3.522046,2.721427,3.4437237,0.35591334,229.28244,4.646901,0.6057855627512669
2021-02-01 04:00:00+01:00,40.76,1.6812963,4.2437077,1.480381,4.0834045,0.3314101,248.38724,4.564626,0.574175004819324
2021-02-01 05:00:00+01:00,48.31,0.48606193,4.7459164,0.43172562,4.369733,0.31200486,264.15234,4.770742,0.6555206804768788
2021-02-01 06:00:00+01:00,59.42,-0.30057937,4.736534,-0.2058841,4.252759,0.2960363,273.6311,4.746062,0.6453997448493928
2021-02-01 07:00:00+01:00,149.95,-0.9771911,4.585802,-0.80463666,4.032669,0.28343672,282.02927,4.688761,0.6223045480924466
2021-02-01 08:00:00+01:00,199.94,-1.9837914,4.217695,-1.7706938,3.6954432,0.2777351,295.1899,4.660942,0.6112934460689644
2021-02-01 09:00:00+01:00,165.79,-3.0044756,4.5237246,-2.7596407,4.047781,0.28271616,303.5905,5.4305577,0.9668562876802312
2021-02-01 10:00:00+01:00,125.54,-3.5553236,5.4659567,-3.2699118,4.937234,0.3108409,303.04193,6.5205064,1.6736806486374247
2021-02-01 11:00:00+01:00,67.18,-3.8478508,6.3879585,-3.5097446,5.7089634,0.38064373,301.06308,7.457343,2.5036925454175765
2021-02-01 12:00:00+01:00,66.04,-4.93213,5.602606,-4.4683695,4.989974,0.45035046,311.35834,7.4642544,2.5106600763464315
2021-02-01 13:00:00+01:00,66.35,-6.1768026,4.8913174,-5.581561,4.339404,0.5126197,321.62482,7.878951,2.9527986426477777
2021-02-01 14:00:00+01:00,78.45,-7.166649,4.7729216,-6.410962,4.1971617,0.5753597,326.33673,8.610554,3.8540901315664144
2021-02-01 15:00:00+01:00,86.08,-7.897194,4.6222143,-7.011429,4.0200644,0.6614257,329.6596,9.150439,4.625454889851511
2021-02-01 16:00:00+01:00,140.02,-8.901163,4.337592,-7.8314133,3.7009706,0.7422569,334.0197,9.901788,5.860969497430916
2021-02-01 17:00:00+01:00,199.94,-9.383901,4.4820137,-8.2123165,3.8162308,0.8088997,334.46954,10.399329,6.789606410540635
2021-02-01 18:00:00+01:00,119.03,-9.115798,5.790634,-7.9114065,4.9088173,0.87536496,327.575,10.7995,7.603956511109695
2021-02-01 19:00:00+01:00,70.47,-8.056371,7.065834,-6.9638853,5.9926014,0.93976927,318.74762,10.715928,7.428788466812961
2021-02-01 20:00:00+01:00,62.29,-6.309825,7.684887,-5.4867887,6.634673,0.9563716,309.38837,9.943409,5.935188655188163
2021-02-01 21:00:00+01:00,56.36,-4.613187,7.996008,-4.0892086,7.0668564,0.9389136,299.9822,9.231339,4.749225436873056
2021-02-01 22:00:00+01:00,55.25,-3.639783,8.000452,-3.306859,7.2222214,0.91259354,294.463,8.789496,4.099402889139653
2021-02-01 23:00:00+01:00,49.4,-1.935214,7.1380596,-1.7585411,6.543705,0.8599388,285.16895,7.3957386,2.4421553142785934
2021-02-02 00:00:00+01:00,46.13,-0.62518287,5.9260054,-0.5343312,5.5246897,0.78346497,276.0223,5.958892,1.2773947764527755
2021-02-02 01:00:00+01:00,45.05,0.95822734,4.9985495,0.9120221,4.6813498,0.70762604,259.14798,5.089567,0.7959232233204697
2021-02-02 02:00:00+01:00,43.59,1.7386713,4.2007437,1.6370802,3.9971914,0.6400172,247.51553,4.546342,0.5673027642376365
2021-02-02 03:00:00+01:00,42.44,3.3209324,2.281743,3.1968594,2.2175846,0.58583033,214.49214,4.029261,0.3949161175516611
2021-02-02 04:00:00+01:00,43.98,4.538698,-0.21038067,4.362687,-0.16221833,0.54756254,177.34608,4.5435715,0.5662662969242804
2021-02-02 05:00:00+01:00,47.72,4.193465,-1.8145266,4.0047007,-1.70471,0.512816,156.6017,4.5692077,0.5759056148834487
2021-02-02 06:00:00+01:00,62.46,3.8820505,-2.3317223,3.7023773,-2.1910686,0.47682697,149.00922,4.5284925,0.5606470819453104
2021-02-02 07:00:00+01:00,116.5,4.227557,-2.4582558,4.031481,-2.2970438,0.4542684,149.8227,4.890323,0.7060594972481009
2021-02-02 08:00:00+01:00,152.25,4.58545,-2.7601862,4.3362875,-2.545764,0.44438368,148.95439,5.352101,0.9255534126427136
2021-02-02 09:00:00+01:00,119.43,4.513748,-2.7829762,4.295678,-2.5582304,0.4365428,148.34387,5.3027234,0.9001720953602669
2021-02-02 10:00:00+01:00,100.08,5.298031,-2.4654627,4.9813166,-2.2330446,0.42952222,155.04488,5.843598,1.2046741529446023
2021-02-02 11:00:00+01:00,66.77,5.077278,-3.0223083,4.7719774,-2.759696,0.4319983,149.2363,5.908731,1.2454069204136606
2021-02-02 12:00:00+01:00,63.99,4.366728,-3.0293846,4.1217403,-2.7958412,0.42172164,145.24931,5.314648,0.9062586727929411
2021-02-02 13:00:00+01:00,62.58,3.610114,-2.559967,3.4514112,-2.3532515,0.3906923,144.65918,4.4256473,0.5233099711680742
2021-02-02 14:00:00+01:00,64.43,2.9945621,-1.8558025,2.8948526,-1.6702509,0.35878247,148.21251,3.5229826,0.2639733691638866
2021-02-02 15:00:00+01:00,64.75,2.8705063,-1.397418,2.7793074,-1.2099705,0.32837653,154.04228,3.1925826,0.196451365494851
2021-02-02 16:00:00+01:00,78.94,2.1932049,-1.4922504,2.1755686,-1.305191,0.3025769,145.76874,2.6527267,0.0
2021-02-02 17:00:00+01:00,89.28,1.3555698,-1.838274,1.3826494,-1.6523323,0.27875197,126.4056,2.2840362,0.0
2021-02-02 18:00:00+01:00,66.01,0.35097307,-1.7367258,0.42784357,-1.5906973,0.25802195,101.42497,1.7718349,0.0
2021-02-02 19:00:00+01:00,60.11,-0.60238516,-1.4470129,-0.49669218,-1.37012,0.24260557,67.39826,1.5673909,0.0
2021-02-02 20:00:00+01:00,51.19,-1.4000101,-1.1116762,-1.217926,-1.0600443,0.22984934,38.451294,1.7876947,0.0
2021-02-02 21:00:00+01:00,48.64,-2.117074,-1.0300407,-1.887353,-0.9753547,0.22000861,25.944778,2.3543546,0.0
2021-02-02 22:00:00+01:00,46.54,-2.3764715,-0.48513258,-2.1397629,-0.47553146,0.21745044,11.537827,2.4254835,0.0
2021-02-02 23:00:00+01:00,41.98,-3.4449825,0.0003982326,-3.1719007,-0.024390705,0.21017969,359.99335,3.4449825,0.2468253110430376
2021-02-03 00:00:00+01:00,38.69,-3.4120798,1.1548529,-3.1793451,1.0657148,0.21350414,341.3011,3.602218,0.2821880161318654
2021-02-03 01:00:00+01:00,37.53,-3.5144463,1.7894707,-3.2460918,1.6824722,0.21656495,333.0159,3.9437973,0.3703159297457338
2021-02-03 02:00:00+01:00,36.73,-2.7886362,1.9019146,-2.5423012,1.7780743,0.20944768,325.70508,3.375466,0.2321827106653485
2021-02-03 03:00:00+01:00,36.91,-3.1574965,1.0365543,-2.8695183,0.9503829,0.20003593,341.82584,3.3232858,0.2215805849590967
2021-02-03 04:00:00+01:00,38.69,-4.302064,0.20449096,-3.956048,0.15247059,0.21236777,357.2786,4.306921,0.4823134141085812
2021-02-03 05:00:00+01:00,41.23,-5.337901,-0.36493498,-4.915393,-0.38382494,0.25887823,3.9110565,5.3503613,0.9246512554526956
2021-02-03 06:00:00+01:00,45.04,-6.490093,-0.66830885,-5.8625536,-0.66581756,0.33277327,5.879242,6.5244117,1.6766896792216317
2021-02-03 07:00:00+01:00,68.71,-7.9621754,-0.65665066,-7.137639,-0.68508714,0.4457959,4.7145996,7.989207,3.0785031995627237
2021-02-03 08:00:00+01:00,84.84,-9.133598,0.023098987,-8.059543,-0.079930425,0.5895761,359.8551,9.133627,4.600006322276193
2021-02-03 09:00:00+01:00,73.97,-9.730234,0.5892299,-8.287464,0.36744404,0.7548958,356.5346,9.748059,5.5922052841147005
2021-02-03 10:00:00+01:00,84.88,-10.585435,0.7876661,-9.104181,0.52258545,0.89279336,355.74445,10.614699,7.220241380751656
2021-02-03 11:00:00+01:00,61.56,-12.515587,0.47142208,-10.507804,0.26370984,1.0599499,357.84286,12.524462,8.0
2021-02-03 12:00:00+01:00,59.89,-13.663448,0.6390763,-11.412892,0.42228597,1.2113171,357.32208,13.678386,8.0
2021-02-03 13:00:00+01:00,58.92,-13.014075,1.6522408,-10.6408415,1.2192106,1.344614,352.76453,13.118539,8.0
2021-02-03 14:00:00+01:00,50.07,-13.452548,1.2916536,-11.143202,0.93984884,1.374629,354.5155,13.514415,8.0
2021-02-03 15:00:00+01:00,49.01,-15.013121,-0.0697484,-12.223799,-0.14087486,1.4729633,0.26618958,15.013283,8.0
2021-02-03 16:00:00+01:00,55.05,-15.763144,-1.0018244,-12.74935,-0.94772846,1.6105385,3.636551,15.794947,8.0
2021-02-03 17:00:00+01:00,68.88,-15.2057,-0.6295947,-11.787871,-0.76739126,1.737504,2.3710022,15.218728,8.0
2021-02-03 18:00:00+01:00,54.56,-17.023346,-1.1894865,-13.547154,-1.2478752,1.8290291,3.996994,17.064852,8.0
2021-02-03 19:00:00+01:00,50.86,-18.05951,-2.3797035,-14.115101,-2.083167,1.949913,7.5066223,18.215622,8.0
2021-02-03 20:00:00+01:00,43.71,-18.490875,-3.3563633,-14.2548485,-2.814808,2.0946484,10.288025,18.79302,8.0
2021-02-03 21:00:00+01:00,41.79,-18.935883,-3.6135845,-14.669451,-2.9524088,2.2065563,10.804016,19.277594,8.0
2021-02-03 22:00:00+01:00,40.15,-17.436203,-4.23555,-13.587568,-3.457982,2.2511473,13.653656,17.943274,8.0
2021-02-03 23:00:00+01:00,36.93,-16.286621,-5.56907,-12.92105,-4.6161566,2.2289448,18.877686,17.212454,8.0
2021-02-04 00:00:00+01:00,34.95,-16.468246,-6.69481,-13.1155815,-5.51083,2.209982,22.123154,17.777054,8.0
2021-02-04 01:00:00+01:00,34.46,-14.989088,-6.760419,-11.974603,-5.6083555,2.1865368,24.276459,16.443115,8.0
2021-02-04 02:00:00+01:00,33.94,-13.721472,-6.863617,-11.200624,-5.8259716,2.1011715,26.574692,15.3423605,8.0
2021-02-04 03:00:00+01:00,34.56,-12.424732,-7.5770235,-10.242433,-6.504154,1.97437,31.376266,14.552844,8.0
2021-02-04 04:00:00+01:00,36.97,-11.18029,-8.64135,-9.257497,-7.446288,1.8674221,37.700775,14.1305275,8.0
2021-02-04 05:00:00+01:00,39.53,-10.055855,-9.446099,-8.353821,-8.128219,1.7808943,43.209152,13.796702,8.0
2021-02-04 06:00:00+01:00,48.32,-9.90887,-9.286111,-8.28569,-8.04464,1.7236376,43.141754,13.580043,8.0
2021-02-04 07:00:00+01:00,62.71,-9.405008,-8.692911,-7.9160786,-7.6072836,1.6579838,42.74675,12.807063,8.0
2021-02-04 08:00:00+01:00,84.86,-9.096741,-8.021793,-7.74345,-7.1257734,1.573657,41.406876,12.128473,8.0
2021-02-04 09:00:00+01:00,80.09,-9.265741,-7.0846395,-7.9947844,-6.3448544,1.4882221,37.40175,11.663879,8.0
2021-02-04 10:00:00+01:00,84.85,-9.648895,-6.1510725,-8.4479,-5.5872335,1.4044638,32.517105,11.442765,8.0
2021-02-04 11:00:00+01:00,60.03,-9.413882,-5.485196,-8.248129,-4.957652,1.346323,30.228119,10.895346,7.8082132199595105
2021-02-04 12:00:00+01:00,58.99,-9.459306,-4.6826496,-8.33448,-4.289562,1.2832794,26.336838,10.554889,7.098876147631282
2021-02-04 13:00:00+01:00,60.06,-9.207749,-3.6548262,-8.145607,-3.3603601,1.2259197,21.649582,9.906584,5.869490077519637
2021-02-04 14:00:00+01:00,63.3,-8.693188,-2.6148767,-7.70761,-2.4320269,1.1516523,16.741089,9.077945,4.516387828141134
2021-02-04 15:00:00+01:00,63.37,-8.507697,-1.9541168,-7.5703535,-1.8311071,1.0701923,12.935791,8.729232,4.0156578792880175
2021-02-04 16:00:00+01:00,66.56,-8.188998,-1.1267605,-7.36384,-1.0893145,0.99467456,7.8343964,8.266153,3.409879195209275
2021-02-04 17:00:00+01:00,100.94,-7.7981796,-0.6371692,-7.018798,-0.63864696,0.93780804,4.6711273,7.8241673,2.891631840759775
2021-02-04 18:00:00+01:00,89.3,-8.045223,-0.8627657,-7.244624,-0.8584168,0.89475137,6.120987,8.091352,3.198099568152255
2021-02-04 19:00:00+01:00,67.51,-8.627791,-1.0880365,-7.7092714,-1.0746117,0.8612256,7.187546,8.696126,3.970142458382189
2021-02-04 20:00:00+01:00,60.2,-8.764787,-0.76235074,-7.8299036,-0.78797275,0.84038126,4.9710236,8.797878,4.111141899917905
2021-02-04 21:00:00+01:00,54.22,-8.414411,0.060264103,-7.556139,-0.06362355,0.8262553,359.58963,8.414626,3.596939179102133
2021-02-04 22:00:00+01:00,52.26,-7.763668,0.6560065,-7.064968,0.4669755,0.80330294,355.17014,7.7913337,2.8553807937568845
2021-02-04 23:00:00+01:00,46.22,-7.723237,1.4454994,-7.0024996,1.1875715,0.80417913,349.39902,7.8573446,2.9285728220670935
2021-02-05 00:00:00+01:00,45.57,-7.1659555,1.4254427,-6.477956,1.1958714,0.7855259,348.74963,7.3063536,2.3546733911684368
